净值日期,单位净值,日增长率,基金代码
2013-03-08,1.0,0.0,000016
2013-03-15,1.0,0.0,000016
2013-03-22,1.0,0.0,000016
2013-03-29,1.001,0.1,000016
2013-04-03,1.002,0.0999,000016
2013-04-12,1.003,0.0998,000016
2013-04-19,1.003,0.0,000016
2013-04-26,1.003,0.0,000016
2013-05-03,1.004,0.0997,000016
2013-05-06,1.004,0.0,000016
2013-05-07,1.004,0.0,000016
2013-05-08,1.004,0.0,000016
2013-05-09,1.005,0.0996,000016
2013-05-10,1.005,0.0,000016
2013-05-13,1.006,0.0995,000016
2013-05-14,1.006,0.0,000016
2013-05-15,1.006,0.0,000016
2013-05-16,1.006,0.0,000016
2013-05-17,1.006,0.0,000016
2013-05-20,1.006,0.0,000016
2013-05-21,1.006,0.0,000016
2013-05-22,1.006,0.0,000016
2013-05-23,1.007,0.0994,000016
2013-05-24,1.007,0.0,000016
2013-05-27,1.008,0.0993,000016
2013-05-28,1.008,0.0,000016
2013-05-29,1.008,0.0,000016
2013-05-30,1.008,0.0,000016
2013-05-31,1.008,0.0,000016
2013-06-03,1.008,0.0,000016
2013-06-04,1.008,0.0,000016
2013-06-05,1.008,0.0,000016
2013-06-06,1.008,0.0,000016
2013-06-07,1.007,-0.0992,000016
2013-06-13,1.007,0.0,000016
2013-06-14,1.006,-0.0993,000016
2013-06-17,1.006,0.0,000016
2013-06-18,1.006,0.0,000016
2013-06-19,1.003,-0.2982,000016
2013-06-20,1.0,-0.2991,000016
2013-06-21,1.0,0.0,000016
2013-06-24,0.998,-0.2,000016
2013-06-25,0.998,0.0,000016
2013-06-26,1.001,0.3006,000016
2013-06-27,1.003,0.1998,000016
2013-06-28,1.004,0.0997,000016
2013-06-30,1.005,0.0996,000016
2013-07-01,1.005,0.0,000016
2013-07-02,1.006,0.0995,000016
2013-07-03,1.007,0.0994,000016
2013-07-04,1.009,0.1986,000016
2013-07-05,1.009,0.0,000016
2013-07-08,1.01,0.0991,000016
2013-07-09,1.01,0.0,000016
2013-07-10,1.009,-0.099,000016
2013-07-11,1.008,-0.0991,000016
2013-07-12,1.007,-0.0992,000016
2013-07-15,1.007,0.0,000016
2013-07-16,1.007,0.0,000016
2013-07-17,1.006,-0.0993,000016
2013-07-18,1.005,-0.0994,000016
2013-07-19,1.004,-0.0995,000016
2013-07-22,1.003,-0.0996,000016
2013-07-23,1.001,-0.1994,000016
2013-07-24,0.999,-0.1998,000016
2013-07-25,0.999,0.0,000016
2013-07-26,1.0,0.1001,000016
2013-07-29,1.0,0.0,000016
2013-07-30,1.0,0.0,000016
2013-07-31,1.001,0.1,000016
2013-08-01,1.002,0.0999,000016
2013-08-02,1.003,0.0998,000016
2013-08-05,1.003,0.0,000016
2013-08-06,1.002,-0.0997,000016
2013-08-07,1.002,0.0,000016
2013-08-08,1.001,-0.0998,000016
2013-08-09,1.001,0.0,000016
2013-08-12,1.0,-0.0999,000016
2013-08-13,0.998,-0.2,000016
2013-08-14,0.997,-0.1002,000016
2013-08-15,0.995,-0.2006,000016
2013-08-16,0.995,0.0,000016
2013-08-19,0.994,-0.1005,000016
2013-08-20,0.993,-0.1006,000016
2013-08-21,0.993,0.0,000016
2013-08-22,0.993,0.0,000016
2013-08-23,0.994,0.1007,000016
2013-08-26,0.995,0.1006,000016
2013-08-27,0.994,-0.1005,000016
2013-08-28,0.994,0.0,000016
2013-08-29,0.994,0.0,000016
2013-08-30,0.995,0.1006,000016
2013-09-02,0.995,0.0,000016
2013-09-03,0.995,0.0,000016
2013-09-04,0.995,0.0,000016
2013-09-05,0.995,0.0,000016
2013-09-06,0.996,0.1005,000016
2013-09-09,0.996,0.0,000016
2013-09-10,0.996,0.0,000016
2013-09-11,0.996,0.0,000016
2013-09-12,0.996,0.0,000016
2013-09-13,0.995,-0.1004,000016
2013-09-16,0.995,0.0,000016
2013-09-17,0.995,0.0,000016
2013-09-18,0.995,0.0,000016
2013-09-23,0.996,0.1005,000016
2013-09-24,0.996,0.0,000016
2013-09-25,0.996,0.0,000016
2013-09-26,0.997,0.1004,000016
2013-09-27,0.997,0.0,000016
2013-09-30,0.997,0.0,000016
2013-10-08,0.998,0.1003,000016
2013-10-09,0.998,0.0,000016
2013-10-10,0.998,0.0,000016
2013-10-11,0.997,-0.1002,000016
2013-10-14,0.998,0.1003,000016
2013-10-15,0.998,0.0,000016
2013-10-16,0.998,0.0,000016
2013-10-17,0.997,-0.1002,000016
2013-10-18,0.997,0.0,000016
2013-10-21,0.996,-0.1003,000016
2013-10-22,0.996,0.0,000016
2013-10-23,0.995,-0.1004,000016
2013-10-24,0.993,-0.201,000016
2013-10-25,0.992,-0.1007,000016
2013-10-28,0.992,0.0,000016
2013-10-29,0.991,-0.1008,000016
2013-10-30,0.99,-0.1009,000016
2013-10-31,0.99,0.0,000016
2013-11-01,0.991,0.101,000016
2013-11-04,0.991,0.0,000016
2013-11-05,0.99,-0.1009,000016
2013-11-06,0.989,-0.101,000016
2013-11-07,0.989,0.0,000016
2013-11-08,0.988,-0.1011,000016
2013-11-11,0.986,-0.2024,000016
2013-11-12,0.985,-0.1014,000016
2013-11-13,0.984,-0.1015,000016
2013-11-14,0.983,-0.1016,000016
2013-11-15,0.981,-0.2035,000016
2013-11-18,0.98,-0.1019,000016
2013-11-19,0.979,-0.102,000016
2013-11-20,0.978,-0.1021,000016
2013-11-21,0.977,-0.1022,000016
2013-11-22,0.977,0.0,000016
2013-11-25,0.978,0.1024,000016
2013-11-26,0.977,-0.1022,000016
2013-11-27,0.977,0.0,000016
2013-11-28,0.978,0.1024,000016
2013-11-29,0.979,0.1022,000016
2013-12-02,0.979,0.0,000016
2013-12-03,0.978,-0.1021,000016
2013-12-04,0.978,0.0,000016
2013-12-05,0.978,0.0,000016
2013-12-06,0.977,-0.1022,000016
2013-12-09,0.977,0.0,000016
2013-12-10,0.977,0.0,000016
2013-12-11,0.978,0.1024,000016
2013-12-12,0.978,0.0,000016
2013-12-13,0.978,0.0,000016
2013-12-16,0.976,-0.2045,000016
2013-12-17,0.974,-0.2049,000016
2013-12-18,0.974,0.0,000016
2013-12-19,0.973,-0.1027,000016
2013-12-20,0.973,0.0,000016
2013-12-23,0.974,0.1028,000016
2013-12-24,0.973,-0.1027,000016
2013-12-25,0.972,-0.1028,000016
2013-12-26,0.973,0.1029,000016
2013-12-27,0.973,0.0,000016
2013-12-30,0.973,0.0,000016
2013-12-31,0.973,0.0,000016
2014-01-02,0.972,-0.1028,000016
2014-01-03,0.972,0.0,000016
2014-01-06,0.973,0.1029,000016
2014-01-07,0.973,0.0,000016
2014-01-08,0.973,0.0,000016
2014-01-09,0.974,0.1028,000016
2014-01-10,0.973,-0.1027,000016
2014-01-13,0.973,0.0,000016
2014-01-14,0.974,0.1028,000016
2014-01-15,0.975,0.1027,000016
2014-01-16,0.975,0.0,000016
2014-01-17,0.974,-0.1026,000016
2014-01-20,0.973,-0.1027,000016
2014-01-21,0.974,0.1028,000016
2014-01-22,0.976,0.2053,000016
2014-01-23,0.976,0.0,000016
2014-01-24,0.977,0.1025,000016
2014-01-27,0.978,0.1024,000016
2014-01-28,0.977,-0.1022,000016
2014-01-29,0.978,0.1024,000016
2014-01-30,0.978,0.0,000016
2014-02-07,0.98,0.2045,000016
2014-02-10,0.98,0.0,000016
2014-02-11,0.98,0.0,000016
2014-02-12,0.98,0.0,000016
2014-02-13,0.982,0.2041,000016
2014-02-14,0.983,0.1018,000016
2014-02-17,0.983,0.0,000016
2014-02-18,0.984,0.1017,000016
2014-02-19,0.985,0.1016,000016
2014-02-20,0.985,0.0,000016
2014-02-21,0.986,0.1015,000016
2014-02-24,0.987,0.1014,000016
2014-02-25,0.988,0.1013,000016
2014-02-26,0.99,0.2024,000016
2014-02-27,0.991,0.101,000016
2014-02-28,0.991,0.0,000016
2014-03-03,0.991,0.0,000016
2014-03-04,0.991,0.0,000016
2014-03-05,0.99,-0.1009,000016
2014-03-06,0.989,-0.101,000016
2014-03-07,0.989,0.0,000016
2014-03-10,0.99,0.1011,000016
2014-03-11,0.99,0.0,000016
2014-03-12,0.99,0.0,000016
2014-03-13,0.988,-0.202,000016
2014-03-14,0.989,0.1012,000016
2014-03-17,0.99,0.1011,000016
2014-03-18,0.989,-0.101,000016
2014-03-19,0.988,-0.1011,000016
2014-03-20,0.988,0.0,000016
2014-03-21,0.988,0.0,000016
2014-03-24,0.989,0.1012,000016
2014-03-25,0.989,0.0,000016
2014-03-26,0.989,0.0,000016
2014-03-27,0.988,-0.1011,000016
2014-03-28,0.988,0.0,000016
2014-03-31,0.989,0.1012,000016
2014-04-01,0.988,-0.1011,000016
2014-04-02,0.988,0.0,000016
2014-04-03,0.988,0.0,000016
2014-04-04,0.988,0.0,000016
2014-04-08,0.989,0.1012,000016
2014-04-09,0.989,0.0,000016
2014-04-10,0.989,0.0,000016
2014-04-11,0.99,0.1011,000016
2014-04-14,0.991,0.101,000016
2014-04-15,0.992,0.1009,000016
2014-04-16,0.993,0.1008,000016
2014-04-17,0.995,0.2014,000016
2014-04-18,0.995,0.0,000016
2014-04-21,0.996,0.1005,000016
2014-04-22,0.996,0.0,000016
2014-04-23,0.997,0.1004,000016
2014-04-24,0.998,0.1003,000016
2014-04-25,0.998,0.0,000016
2014-04-28,0.998,0.0,000016
2014-04-29,0.998,0.0,000016
2014-04-30,0.999,0.1002,000016
2014-05-05,0.999,0.0,000016
2014-05-06,1.0,0.1001,000016
2014-05-07,1.001,0.1,000016
2014-05-08,1.003,0.1998,000016
2014-05-09,1.005,0.1994,000016
2014-05-12,1.006,0.0995,000016
2014-05-13,1.006,0.0,000016
2014-05-14,1.006,0.0,000016
2014-05-15,1.006,0.0,000016
2014-05-16,1.006,0.0,000016
2014-05-19,1.007,0.0994,000016
2014-05-20,1.006,-0.0993,000016
2014-05-21,1.006,0.0,000016
2014-05-22,1.006,0.0,000016
2014-05-23,1.006,0.0,000016
2014-05-26,1.006,0.0,000016
2014-05-27,1.007,0.0994,000016
2014-05-28,1.007,0.0,000016
2014-05-29,1.008,0.0993,000016
2014-05-30,1.008,0.0,000016
2014-06-03,1.01,0.1984,000016
2014-06-04,1.011,0.099,000016
2014-06-05,1.011,0.0,000016
2014-06-06,1.011,0.0,000016
2014-06-09,1.011,0.0,000016
2014-06-10,1.012,0.0989,000016
2014-06-11,1.012,0.0,000016
2014-06-12,1.012,0.0,000016
2014-06-13,1.012,0.0,000016
2014-06-16,1.013,0.0988,000016
2014-06-17,1.013,0.0,000016
2014-06-18,1.013,0.0,000016
2014-06-19,1.012,-0.0987,000016
2014-06-20,1.013,0.0988,000016
2014-06-23,1.013,0.0,000016
2014-06-24,1.013,0.0,000016
2014-06-25,1.013,0.0,000016
2014-06-26,1.014,0.0987,000016
2014-06-27,1.015,0.0986,000016
2014-06-30,1.016,0.0985,000016
2014-07-01,1.016,0.0,000016
