净值日期,单位净值,日增长率,基金代码
2013-06-14,1.0,0.0,000044
2013-06-21,0.998,-0.2,000044
2013-06-27,0.998,0.0,000044
2013-06-28,0.998,0.0,000044
2013-06-30,0.999,0.1002,000044
2013-07-01,0.999,0.0,000044
2013-07-02,1.0,0.1001,000044
2013-07-03,0.999,-0.1,000044
2013-07-04,1.0,0.1001,000044
2013-07-05,1.0,0.0,000044
2013-07-08,1.0,0.0,000044
2013-07-09,1.001,0.1,000044
2013-07-10,1.003,0.1998,000044
2013-07-11,1.007,0.3988,000044
2013-07-12,1.007,0.0,000044
2013-07-15,1.007,0.0,000044
2013-07-16,1.005,-0.1986,000044
2013-07-17,1.009,0.398,000044
2013-07-18,1.01,0.0991,000044
2013-07-19,1.008,-0.198,000044
2013-07-22,1.01,0.1984,000044
2013-07-23,1.007,-0.297,000044
2013-07-24,1.008,0.0993,000044
2013-07-25,1.011,0.2976,000044
2013-07-26,1.009,-0.1978,000044
2013-07-29,1.007,-0.1982,000044
2013-07-30,1.011,0.3972,000044
2013-07-31,1.015,0.3956,000044
2013-08-01,1.03,1.4778,000044
2013-08-02,1.032,0.1942,000044
2013-08-05,1.031,-0.0969,000044
2013-08-06,1.022,-0.8729,000044
2013-08-07,1.02,-0.1957,000044
2013-08-08,1.025,0.4902,000044
2013-08-09,1.022,-0.2927,000044
2013-08-12,1.022,0.0,000044
2013-08-13,1.025,0.2935,000044
2013-08-14,1.019,-0.5854,000044
2013-08-15,1.004,-1.472,000044
2013-08-16,1.003,-0.0996,000044
2013-08-19,0.999,-0.3988,000044
2013-08-20,1.004,0.5005,000044
2013-08-21,0.999,-0.498,000044
2013-08-22,1.006,0.7007,000044
2013-08-23,1.009,0.2982,000044
2013-08-26,1.008,-0.0991,000044
2013-08-27,0.989,-1.8849,000044
2013-08-28,0.991,0.2022,000044
2013-08-29,0.996,0.5045,000044
2013-08-30,0.989,-0.7028,000044
2013-09-02,0.989,0.0,000044
2013-09-03,0.993,0.4044,000044
2013-09-04,1.0,0.7049,000044
2013-09-05,1.001,0.1,000044
2013-09-06,1.001,0.0,000044
2013-09-09,1.012,1.0989,000044
2013-09-10,1.019,0.6917,000044
2013-09-11,1.021,0.1963,000044
2013-09-12,1.019,-0.1959,000044
2013-09-13,1.022,0.2944,000044
2013-09-16,1.028,0.5871,000044
2013-09-17,1.033,0.4864,000044
2013-09-18,1.043,0.9681,000044
2013-09-23,1.033,-0.9588,000044
2013-09-24,1.033,0.0,000044
2013-09-25,1.03,-0.2904,000044
2013-09-26,1.036,0.5825,000044
2013-09-27,1.035,-0.0965,000044
2013-09-30,1.03,-0.4831,000044
2013-10-08,1.009,-2.0388,000044
2013-10-09,1.009,0.0,000044
2013-10-10,1.033,2.3786,000044
2013-10-11,1.039,0.5808,000044
2013-10-14,1.045,0.5775,000044
2013-10-15,1.038,-0.6699,000044
2013-10-16,1.052,1.3487,000044
2013-10-17,1.059,0.6654,000044
2013-10-18,1.066,0.661,000044
2013-10-21,1.065,-0.0938,000044
2013-10-22,1.073,0.7512,000044
2013-10-23,1.071,-0.1864,000044
2013-10-24,1.078,0.6536,000044
2013-10-25,1.08,0.1855,000044
2013-10-28,1.08,0.0,000044
2013-10-29,1.083,0.2778,000044
2013-10-30,1.073,-0.9234,000044
2013-10-31,1.072,-0.0932,000044
2013-11-01,1.071,-0.0933,000044
2013-11-04,1.076,0.4669,000044
2013-11-05,1.075,-0.0929,000044
2013-11-06,1.074,-0.093,000044
2013-11-07,1.057,-1.5829,000044
2013-11-08,1.076,1.7975,000044
2013-11-11,1.077,0.0929,000044
2013-11-12,1.077,0.0,000044
2013-11-13,1.093,1.4856,000044
