净值日期,单位净值,日增长率,基金代码
2013-03-19,1.0,0.0,000014
2013-03-22,1.0,0.0,000014
2013-03-29,1.0,0.0,000014
2013-04-03,1.002,0.2,000014
2013-04-12,1.004,0.1996,000014
2013-04-19,1.004,0.0,000014
2013-04-26,1.003,-0.0996,000014
2013-05-03,1.004,0.0997,000014
2013-05-10,1.006,0.1992,000014
2013-05-17,1.008,0.1988,000014
2013-05-24,1.009,0.0992,000014
2013-05-31,1.011,0.1982,000014
2013-06-07,1.01,-0.0989,000014
2013-06-14,1.01,0.0,000014
2013-06-21,1.003,-0.6931,000014
2013-06-28,1.008,0.4985,000014
2013-06-30,1.008,0.0,000014
2013-07-05,1.012,0.3968,000014
2013-07-12,1.01,-0.1976,000014
2013-07-19,1.008,-0.198,000014
2013-07-26,1.005,-0.2976,000014
2013-08-02,1.007,0.199,000014
2013-08-09,1.005,-0.1986,000014
2013-08-16,1.0,-0.4975,000014
2013-08-23,1.0,0.0,000014
2013-08-30,1.001,0.1,000014
2013-09-06,1.003,0.1998,000014
2013-09-13,1.002,-0.0997,000014
2013-09-18,1.002,0.0,000014
2013-09-27,1.004,0.1996,000014
2013-09-30,1.005,0.0996,000014
2013-10-11,1.007,0.199,000014
2013-10-18,1.007,0.0,000014
2013-10-25,1.003,-0.3972,000014
2013-11-01,1.002,-0.0997,000014
2013-11-08,1.0,-0.1996,000014
2013-11-15,0.992,-0.8,000014
2013-11-22,0.987,-0.504,000014
2013-11-29,0.987,0.0,000014
2013-12-06,0.987,0.0,000014
2013-12-13,0.986,-0.1013,000014
2013-12-20,0.984,-0.2028,000014
2013-12-27,0.984,0.0,000014
2013-12-31,0.983,-0.1016,000014
2014-01-03,0.983,0.0,000014
2014-01-10,0.985,0.2035,000014
2014-01-17,0.981,-0.4061,000014
2014-01-24,0.979,-0.2039,000014
2014-01-30,0.979,0.0,000014
2014-02-07,0.98,0.1021,000014
2014-02-14,0.98,0.0,000014
2014-02-21,0.982,0.2041,000014
2014-02-28,0.985,0.3055,000014
2014-03-07,0.985,0.0,000014
2014-03-14,0.985,0.0,000014
2014-03-18,0.986,0.1015,000014
2014-03-19,0.986,0.0,000014
2014-03-20,0.985,-0.1014,000014
2014-03-21,0.985,0.0,000014
2014-03-24,0.985,0.0,000014
2014-03-25,0.985,0.0,000014
2014-03-26,0.985,0.0,000014
2014-03-27,0.985,0.0,000014
2014-03-28,0.985,0.0,000014
2014-03-31,0.985,0.0,000014
2014-04-01,0.986,0.1015,000014
2014-04-02,0.986,0.0,000014
2014-04-03,0.986,0.0,000014
2014-04-04,0.987,0.1014,000014
2014-04-08,0.987,0.0,000014
2014-04-09,0.987,0.0,000014
2014-04-10,0.988,0.1013,000014
2014-04-11,0.989,0.1012,000014
2014-04-14,0.989,0.0,000014
2014-04-15,0.989,0.0,000014
2014-04-16,0.99,0.1011,000014
2014-04-17,0.991,0.101,000014
2014-04-18,0.991,0.0,000014
2014-04-21,0.992,0.1009,000014
2014-04-22,0.992,0.0,000014
2014-04-23,0.992,0.0,000014
2014-04-24,0.992,0.0,000014
2014-04-25,0.992,0.0,000014
2014-04-28,0.993,0.1008,000014
2014-04-29,0.992,-0.1007,000014
2014-04-30,0.993,0.1008,000014
2014-05-05,0.994,0.1007,000014
2014-05-06,0.995,0.1006,000014
2014-05-07,0.995,0.0,000014
2014-05-08,0.997,0.201,000014
2014-05-09,0.998,0.1003,000014
2014-05-12,0.998,0.0,000014
2014-05-13,0.999,0.1002,000014
2014-05-14,0.998,-0.1001,000014
2014-05-15,0.998,0.0,000014
2014-05-16,0.998,0.0,000014
2014-05-19,0.999,0.1002,000014
2014-05-20,0.998,-0.1001,000014
2014-05-21,0.997,-0.1002,000014
2014-05-22,0.997,0.0,000014
2014-05-23,0.998,0.1003,000014
2014-05-26,0.999,0.1002,000014
2014-05-27,0.998,-0.1001,000014
2014-05-28,0.999,0.1002,000014
2014-05-29,0.999,0.0,000014
2014-05-30,1.0,0.1001,000014
2014-06-03,1.002,0.2,000014
2014-06-04,1.003,0.0998,000014
2014-06-05,1.003,0.0,000014
2014-06-06,1.003,0.0,000014
2014-06-09,1.003,0.0,000014
2014-06-10,1.004,0.0997,000014
2014-06-11,1.004,0.0,000014
2014-06-12,1.004,0.0,000014
2014-06-13,1.004,0.0,000014
2014-06-16,1.005,0.0996,000014
2014-06-17,1.005,0.0,000014
2014-06-18,1.005,0.0,000014
2014-06-19,1.005,0.0,000014
2014-06-20,1.005,0.0,000014
2014-06-23,1.005,0.0,000014
2014-06-24,1.006,0.0995,000014
2014-06-25,1.006,0.0,000014
2014-06-26,1.007,0.0994,000014
2014-06-27,1.008,0.0993,000014
2014-06-30,1.008,0.0,000014
2014-07-01,1.008,0.0,000014
2014-07-02,1.007,-0.0992,000014
2014-07-03,1.008,0.0993,000014
2014-07-04,1.008,0.0,000014
2014-07-07,1.009,0.0992,000014
2014-07-08,1.009,0.0,000014
2014-07-09,1.007,-0.1982,000014
2014-07-10,1.007,0.0,000014
2014-07-11,1.008,0.0993,000014
2014-07-14,1.01,0.1984,000014
2014-07-15,1.012,0.198,000014
2014-07-16,1.011,-0.0988,000014
2014-07-17,1.01,-0.0989,000014
2014-07-18,1.009,-0.099,000014
2014-07-21,1.01,0.0991,000014
2014-07-22,1.01,0.0,000014
2014-07-23,1.01,0.0,000014
2014-07-24,1.01,0.0,000014
2014-07-25,1.01,0.0,000014
2014-07-28,1.012,0.198,000014
2014-07-29,1.012,0.0,000014
2014-07-30,1.013,0.0988,000014
2014-07-31,1.013,0.0,000014
2014-08-01,1.012,-0.0987,000014
