净值日期,单位净值,日增长率,基金代码
2013-03-13,1.0,0.0,000054
2013-03-15,1.0,0.0,000054
2013-03-22,1.0,0.0,000054
2013-03-29,1.002,0.2,000054
2013-04-03,1.002,0.0,000054
2013-04-12,1.004,0.1996,000054
2013-04-19,1.005,0.0996,000054
2013-04-22,1.003,-0.199,000054
2013-04-23,1.002,-0.0997,000054
2013-04-24,1.003,0.0998,000054
2013-04-25,1.003,0.0,000054
2013-04-26,1.003,0.0,000054
2013-05-02,1.004,0.0997,000054
2013-05-03,1.005,0.0996,000054
2013-05-06,1.004,-0.0995,000054
2013-05-07,1.005,0.0996,000054
2013-05-08,1.005,0.0,000054
2013-05-09,1.005,0.0,000054
2013-05-10,1.006,0.0995,000054
2013-05-13,1.008,0.1988,000054
2013-05-14,1.008,0.0,000054
2013-05-15,1.009,0.0992,000054
2013-05-16,1.01,0.0991,000054
2013-05-17,1.01,0.0,000054
2013-05-20,1.011,0.099,000054
2013-05-21,1.011,0.0,000054
2013-05-22,1.011,0.0,000054
2013-05-23,1.011,0.0,000054
2013-05-24,1.012,0.0989,000054
2013-05-27,1.013,0.0988,000054
2013-05-28,1.012,-0.0987,000054
2013-05-29,1.012,0.0,000054
2013-05-30,1.012,0.0,000054
2013-05-31,1.013,0.0988,000054
2013-06-03,1.013,0.0,000054
2013-06-04,1.013,0.0,000054
2013-06-05,1.013,0.0,000054
2013-06-06,1.012,-0.0987,000054
2013-06-07,1.011,-0.0988,000054
2013-06-13,1.011,0.0,000054
2013-06-14,1.011,0.0,000054
2013-06-17,1.011,0.0,000054
2013-06-18,1.012,0.0989,000054
2013-06-19,1.011,-0.0988,000054
2013-06-20,1.006,-0.4946,000054
2013-06-21,1.005,-0.0994,000054
2013-06-24,1.004,-0.0995,000054
2013-06-25,1.004,0.0,000054
2013-06-26,1.008,0.3984,000054
2013-06-27,1.009,0.0992,000054
2013-06-28,1.011,0.1982,000054
2013-06-30,1.011,0.0,000054
2013-07-01,1.012,0.0989,000054
2013-07-02,1.013,0.0988,000054
2013-07-03,1.015,0.1974,000054
2013-07-04,1.015,0.0,000054
2013-07-05,1.015,0.0,000054
2013-07-08,1.016,0.0985,000054
2013-07-09,1.016,0.0,000054
2013-07-10,1.015,-0.0984,000054
2013-07-11,1.015,0.0,000054
2013-07-12,1.014,-0.0985,000054
2013-07-15,1.014,0.0,000054
2013-07-16,1.013,-0.0986,000054
2013-07-17,1.011,-0.1974,000054
2013-07-18,1.012,0.0989,000054
2013-07-19,1.011,-0.0988,000054
2013-07-22,1.01,-0.0989,000054
2013-07-23,1.008,-0.198,000054
2013-07-24,1.007,-0.0992,000054
2013-07-25,1.008,0.0993,000054
2013-07-26,1.008,0.0,000054
2013-07-29,1.008,0.0,000054
2013-07-30,1.008,0.0,000054
2013-07-31,1.009,0.0992,000054
2013-08-01,1.009,0.0,000054
2013-08-02,1.011,0.1982,000054
2013-08-05,1.011,0.0,000054
2013-08-06,1.011,0.0,000054
