净值日期,单位净值,日增长率,基金代码
2013-04-25,1.0,0.0,000057
2013-04-26,1.0,0.0,000057
2013-05-03,1.0,0.0,000057
2013-05-10,1.001,0.1,000057
2013-05-17,1.001,0.0,000057
2013-05-24,1.002,0.0999,000057
2013-05-31,1.003,0.0998,000057
2013-06-07,0.996,-0.6979,000057
2013-06-14,0.998,0.2008,000057
2013-06-21,0.996,-0.2004,000057
2013-06-24,0.988,-0.8032,000057
2013-06-25,0.99,0.2024,000057
2013-06-26,0.996,0.6061,000057
2013-06-27,0.995,-0.1004,000057
2013-06-28,0.995,0.0,000057
2013-06-30,0.995,0.0,000057
2013-07-01,1.003,0.804,000057
2013-07-02,1.008,0.4985,000057
2013-07-03,1.011,0.2976,000057
2013-07-04,1.01,-0.0989,000057
2013-07-05,1.006,-0.396,000057
2013-07-08,0.997,-0.8946,000057
2013-07-09,0.997,0.0,000057
2013-07-10,1.001,0.4012,000057
2013-07-11,1.007,0.5994,000057
2013-07-12,1.007,0.0,000057
2013-07-15,1.017,0.993,000057
2013-07-16,1.021,0.3933,000057
2013-07-17,1.017,-0.3918,000057
2013-07-18,1.016,-0.0983,000057
2013-07-19,1.008,-0.7874,000057
2013-07-22,1.016,0.7937,000057
2013-07-23,1.029,1.2795,000057
2013-07-24,1.035,0.5831,000057
2013-07-25,1.026,-0.8696,000057
2013-07-26,1.027,0.0975,000057
2013-07-29,1.021,-0.5842,000057
2013-07-30,1.018,-0.2938,000057
2013-07-31,1.019,0.0982,000057
2013-08-01,1.034,1.472,000057
2013-08-02,1.034,0.0,000057
2013-08-05,1.045,1.0638,000057
2013-08-06,1.052,0.6699,000057
2013-08-07,1.045,-0.6654,000057
2013-08-08,1.052,0.6699,000057
2013-08-09,1.051,-0.0951,000057
2013-08-12,1.048,-0.2854,000057
2013-08-13,1.05,0.1908,000057
2013-08-14,1.055,0.4762,000057
2013-08-15,1.043,-1.1374,000057
2013-08-16,1.026,-1.6299,000057
2013-08-19,1.045,1.8519,000057
2013-08-20,1.041,-0.3828,000057
2013-08-21,1.042,0.0961,000057
2013-08-22,1.05,0.7678,000057
2013-08-23,1.055,0.4762,000057
2013-08-26,1.075,1.8957,000057
2013-08-27,1.084,0.8372,000057
2013-08-28,1.067,-1.5683,000057
2013-08-29,1.06,-0.656,000057
2013-08-30,1.035,-2.3585,000057
2013-09-02,1.06,2.4155,000057
2013-09-03,1.076,1.5094,000057
2013-09-04,1.075,-0.0929,000057
2013-09-05,1.086,1.0233,000057
2013-09-06,1.091,0.4604,000057
2013-09-09,1.09,-0.0917,000057
2013-09-10,1.084,-0.5505,000057
2013-09-11,1.063,-1.9373,000057
2013-09-12,1.059,-0.3763,000057
2013-09-13,1.074,1.4164,000057
2013-09-16,1.082,0.7449,000057
2013-09-17,1.076,-0.5545,000057
2013-09-18,1.085,0.8364,000057
2013-09-23,1.107,2.0276,000057
2013-09-24,1.106,-0.0903,000057
2013-09-25,1.099,-0.6329,000057
2013-09-26,1.095,-0.364,000057
2013-09-27,1.097,0.1826,000057
2013-09-30,1.109,1.0939,000057
2013-10-08,1.118,0.8115,000057
2013-10-09,1.126,0.7156,000057
2013-10-10,1.115,-0.9769,000057
2013-10-11,1.118,0.2691,000057
2013-10-14,1.118,0.0,000057
2013-10-15,1.118,0.0,000057
2013-10-16,1.094,-2.1467,000057
2013-10-17,1.09,-0.3656,000057
2013-10-18,1.104,1.2844,000057
2013-10-21,1.138,3.0797,000057
2013-10-22,1.1,-3.3392,000057
2013-10-23,1.083,-1.5455,000057
2013-10-24,1.064,-1.7544,000057
2013-10-25,1.039,-2.3496,000057
2013-10-28,1.041,0.1925,000057
2013-10-29,1.035,-0.5764,000057
2013-10-30,1.045,0.9662,000057
2013-10-31,1.023,-2.1053,000057
2013-11-01,1.013,-0.9775,000057
2013-11-04,1.008,-0.4936,000057
2013-11-05,1.026,1.7857,000057
2013-11-06,1.017,-0.8772,000057
2013-11-07,1.004,-1.2783,000057
2013-11-08,0.996,-0.7968,000057
2013-11-11,1.006,1.004,000057
2013-11-12,1.012,0.5964,000057
2013-11-13,1.002,-0.9881,000057
2013-11-14,1.022,1.996,000057
2013-11-15,1.031,0.8806,000057
2013-11-18,1.043,1.1639,000057
2013-11-19,1.044,0.0959,000057
2013-11-20,1.045,0.0958,000057
2013-11-21,1.046,0.0957,000057
2013-11-22,1.058,1.1472,000057
2013-11-25,1.054,-0.3781,000057
2013-11-26,1.05,-0.3795,000057
2013-11-27,1.069,1.8095,000057
2013-11-28,1.082,1.2161,000057
2013-11-29,1.091,0.8318,000057
2013-12-02,1.036,-5.0412,000057
2013-12-03,1.046,0.9653,000057
2013-12-04,1.053,0.6692,000057
2013-12-05,1.042,-1.0446,000057
2013-12-06,1.039,-0.2879,000057
2013-12-09,1.051,1.155,000057
2013-12-10,1.048,-0.2854,000057
2013-12-11,1.05,0.1908,000057
2013-12-12,1.069,1.8095,000057
2013-12-13,1.067,-0.1871,000057
2013-12-16,1.058,-0.8435,000057
2013-12-17,1.053,-0.4726,000057
2013-12-18,1.054,0.095,000057
2013-12-19,1.042,-1.1385,000057
2013-12-20,1.04,-0.1919,000057
2013-12-23,1.038,-0.1923,000057
2013-12-24,1.039,0.0963,000057
2013-12-25,1.055,1.5399,000057
2013-12-26,1.037,-1.7062,000057
2013-12-27,1.048,1.0608,000057
2013-12-30,1.05,0.1908,000057
2013-12-31,1.055,0.4762,000057
2014-01-02,1.06,0.4739,000057
2014-01-03,1.067,0.6604,000057
2014-01-06,1.052,-1.4058,000057
2014-01-07,1.064,1.1407,000057
2014-01-08,1.083,1.7857,000057
2014-01-09,1.068,-1.385,000057
2014-01-10,1.053,-1.4045,000057
2014-01-13,1.052,-0.095,000057
2014-01-14,1.069,1.616,000057
2014-01-15,1.083,1.3096,000057
2014-01-16,1.075,-0.7387,000057
2014-01-17,1.066,-0.8372,000057
2014-01-20,1.048,-1.6886,000057
2014-01-21,1.069,2.0038,000057
2014-01-22,1.084,1.4032,000057
2014-01-23,1.105,1.9373,000057
2014-01-24,1.114,0.8145,000057
2014-01-27,1.104,-0.8977,000057
2014-01-28,1.103,-0.0906,000057
2014-01-29,1.112,0.816,000057
2014-01-30,1.121,0.8094,000057
2014-02-07,1.134,1.1597,000057
2014-02-10,1.163,2.5573,000057
2014-02-11,1.146,-1.4617,000057
2014-02-12,1.146,0.0,000057
2014-02-13,1.115,-2.7051,000057
2014-02-14,1.126,0.9865,000057
2014-02-17,1.145,1.6874,000057
2014-02-18,1.134,-0.9607,000057
2014-02-19,1.136,0.1764,000057
2014-02-20,1.125,-0.9683,000057
2014-02-21,1.118,-0.6222,000057
2014-02-24,1.13,1.0733,000057
2014-02-25,1.097,-2.9204,000057
2014-02-26,1.106,0.8204,000057
2014-02-27,1.078,-2.5316,000057
2014-02-28,1.089,1.0204,000057
2014-03-03,1.102,1.1938,000057
2014-03-04,1.104,0.1815,000057
2014-03-05,1.099,-0.4529,000057
2014-03-06,1.096,-0.273,000057
2014-03-07,1.099,0.2737,000057
2014-03-10,1.071,-2.5478,000057
2014-03-11,1.076,0.4669,000057
2014-03-12,1.077,0.0929,000057
2014-03-13,1.091,1.2999,000057
2014-03-14,1.085,-0.55,000057
2014-03-17,1.105,1.8433,000057
2014-03-18,1.106,0.0905,000057
2014-03-19,1.093,-1.1754,000057
2014-03-20,1.081,-1.0979,000057
2014-03-21,1.093,1.1101,000057
2014-03-24,1.088,-0.4575,000057
2014-03-25,1.086,-0.1838,000057
2014-03-26,1.106,1.8416,000057
2014-03-27,1.089,-1.5371,000057
2014-03-28,1.072,-1.5611,000057
2014-03-31,1.067,-0.4664,000057
2014-04-01,1.082,1.4058,000057
2014-04-02,1.07,-1.1091,000057
2014-04-03,1.066,-0.3738,000057
2014-04-04,1.078,1.1257,000057
2014-04-08,1.084,0.5566,000057
