净值日期,单位净值,日增长率,基金代码
2015-01-16,0.228,0.0,000055
2015-01-19,0.2278,-0.0877,000055
2015-01-20,0.2293,0.6585,000055
2015-01-21,0.2305,0.5233,000055
2015-01-22,0.2346,1.7787,000055
2015-01-23,0.2351,0.2131,000055
2015-01-26,0.2349,-0.0851,000055
2015-01-27,0.229,-2.5117,000055
2015-01-28,0.2276,-0.6114,000055
2015-01-29,0.2299,1.0105,000055
2015-01-30,0.2281,-0.7829,000055
2015-02-02,0.2302,0.9206,000055
2015-02-03,0.2324,0.9557,000055
2015-02-04,0.2321,-0.1291,000055
2015-02-05,0.234,0.8186,000055
2015-02-06,0.2324,-0.6838,000055
2015-02-09,0.2318,-0.2582,000055
2015-02-10,0.2353,1.5099,000055
2015-02-11,0.2362,0.3825,000055
2015-02-12,0.2389,1.1431,000055
2015-02-13,0.2407,0.7535,000055
2015-02-16,0.2407,0.0,000055
2015-02-17,0.2408,0.0415,000055
2015-02-25,0.2439,1.2874,000055
2015-02-26,0.245,0.451,000055
2015-02-27,0.2438,-0.4898,000055
2015-03-02,0.2461,0.9434,000055
2015-03-03,0.2449,-0.4876,000055
2015-03-04,0.2441,-0.3267,000055
2015-03-05,0.2444,0.1229,000055
2015-03-06,0.2417,-1.1047,000055
2015-03-09,0.2424,0.2896,000055
2015-03-10,0.2381,-1.7739,000055
2015-03-11,0.2369,-0.504,000055
2015-03-12,0.2384,0.6332,000055
2015-03-13,0.2372,-0.5034,000055
2015-03-16,0.2402,1.2648,000055
2015-03-17,0.2405,0.1249,000055
2015-03-18,0.243,1.0395,000055
2015-03-19,0.2432,0.0823,000055
2015-03-20,0.2451,0.7813,000055
2015-03-23,0.2443,-0.3264,000055
2015-03-24,0.2435,-0.3275,000055
2015-03-25,0.2379,-2.2998,000055
2015-03-26,0.2372,-0.2942,000055
2015-03-27,0.2383,0.4637,000055
2015-03-30,0.241,1.133,000055
2015-03-31,0.2384,-1.0788,000055
2015-04-01,0.2372,-0.5034,000055
2015-04-02,0.2373,0.0422,000055
2015-04-03,0.2373,0.0,000055
2015-04-07,0.2388,0.6321,000055
2015-04-08,0.2413,1.0469,000055
2015-04-09,0.2426,0.5387,000055
2015-04-10,0.2436,0.4122,000055
2015-04-13,0.2429,-0.2874,000055
2015-04-14,0.2423,-0.247,000055
2015-04-15,0.2437,0.5778,000055
2015-04-16,0.2435,-0.0821,000055
2015-04-17,0.2398,-1.5195,000055
2015-04-20,0.2434,1.5013,000055
2015-04-21,0.2445,0.4519,000055
2015-04-22,0.2459,0.5726,000055
2015-04-23,0.2467,0.3253,000055
2015-04-24,0.2502,1.4187,000055
2015-04-27,0.2494,-0.3197,000055
2015-04-28,0.249,-0.1604,000055
2015-04-29,0.2473,-0.6827,000055
2015-04-30,0.2432,-1.6579,000055
2015-05-04,0.247,1.5625,000055
2015-05-05,0.2431,-1.5789,000055
2015-05-06,0.2413,-0.7404,000055
2015-05-07,0.2427,0.5802,000055
2015-05-08,0.246,1.3597,000055
2015-05-11,0.2447,-0.5285,000055
2015-05-12,0.2438,-0.3678,000055
2015-05-13,0.2441,0.1231,000055
2015-05-14,0.248,1.5977,000055
2015-05-15,0.2479,-0.0403,000055
2015-05-18,0.2489,0.4034,000055
2015-05-19,0.2485,-0.1607,000055
2015-05-20,0.2487,0.0805,000055
2015-05-21,0.2499,0.4825,000055
2015-05-22,0.2498,-0.04,000055
2015-05-25,0.2498,0.0,000055
2015-05-26,0.2467,-1.241,000055
2015-05-27,0.251,1.743,000055
2015-05-28,0.2505,-0.1992,000055
2015-05-29,0.2489,-0.6387,000055
2015-06-01,0.2496,0.2812,000055
2015-06-02,0.2489,-0.2804,000055
2015-06-03,0.2496,0.2812,000055
2015-06-04,0.2477,-0.7612,000055
2015-06-05,0.2471,-0.2422,000055
2015-06-08,0.2444,-1.0927,000055
2015-06-09,0.2442,-0.0818,000055
2015-06-10,0.2477,1.4333,000055
2015-06-11,0.2479,0.0807,000055
2015-06-12,0.2459,-0.8068,000055
2015-06-15,0.2446,-0.5287,000055
2015-06-16,0.2459,0.5315,000055
2015-06-17,0.2466,0.2847,000055
2015-06-18,0.2503,1.5004,000055
2015-06-19,0.2491,-0.4794,000055
2015-06-23,0.2511,0.8029,000055
2015-06-24,0.2497,-0.5575,000055
2015-06-25,0.2492,-0.2002,000055
2015-06-26,0.2475,-0.6822,000055
2015-06-29,0.2416,-2.3838,000055
2015-06-30,0.2426,0.4139,000055
2015-07-01,0.2445,0.7832,000055
2015-07-02,0.2447,0.0818,000055
2015-07-03,0.2446,-0.0409,000055
2015-07-06,0.2439,-0.2862,000055
2015-07-07,0.2444,0.205,000055
2015-07-08,0.2403,-1.6776,000055
2015-07-09,0.2402,-0.0416,000055
2015-07-10,0.244,1.582,000055
2015-07-13,0.2481,1.6803,000055
2015-07-14,0.2498,0.6852,000055
2015-07-15,0.2502,0.1601,000055
2015-07-16,0.2539,1.4788,000055
2015-07-17,0.2576,1.4573,000055
2015-07-20,0.2587,0.427,000055
2015-07-21,0.2583,-0.1546,000055
2015-07-22,0.2554,-1.1227,000055
2015-07-23,0.2542,-0.4699,000055
2015-07-24,0.2518,-0.9441,000055
2015-07-27,0.2496,-0.8737,000055
2015-07-28,0.2518,0.8814,000055
2015-07-29,0.2531,0.5163,000055
2015-07-30,0.2541,0.3951,000055
2015-07-31,0.2535,-0.2361,000055
2015-08-03,0.2531,-0.1578,000055
2015-08-04,0.2522,-0.3556,000055
2015-08-05,0.2543,0.8327,000055
2015-08-06,0.2502,-1.6123,000055
2015-08-07,0.2498,-0.1599,000055
2015-08-10,0.2528,1.201,000055
2015-08-11,0.2493,-1.3845,000055
2015-08-12,0.2497,0.1604,000055
2015-08-13,0.2492,-0.2002,000055
2015-08-14,0.2498,0.2408,000055
2015-08-17,0.2518,0.8006,000055
2015-08-18,0.2506,-0.4766,000055
2015-08-19,0.2487,-0.7582,000055
2015-08-20,0.2417,-2.8146,000055
2015-08-21,0.2317,-4.1374,000055
2015-08-24,0.2228,-3.8412,000055
2015-08-25,0.2221,-0.3142,000055
2015-08-26,0.2322,4.5475,000055
2015-08-27,0.238,2.4978,000055
2015-08-28,0.2383,0.1261,000055
2015-08-31,0.2356,-1.133,000055
2015-09-01,0.2284,-3.056,000055
2015-09-02,0.2344,2.627,000055
2015-09-07,0.2302,-1.7918,000055
2015-09-08,0.2362,2.6064,000055
2015-09-09,0.2334,-1.1854,000055
2015-09-10,0.2354,0.8569,000055
2015-09-11,0.2368,0.5947,000055
2015-09-14,0.2359,-0.3801,000055
2015-09-15,0.2384,1.0598,000055
2015-09-16,0.2401,0.7131,000055
2015-09-17,0.2403,0.0833,000055
2015-09-18,0.2371,-1.3317,000055
2015-09-21,0.2379,0.3374,000055
2015-09-22,0.2346,-1.3871,000055
2015-09-23,0.2346,0.0,000055
2015-09-24,0.234,-0.2558,000055
2015-09-25,0.232,-0.8547,000055
2015-09-28,0.2253,-2.8879,000055
2015-09-29,0.2242,-0.4882,000055
2015-09-30,0.2297,2.4532,000055
