净值日期,单位净值,日增长率,基金代码
2013-03-22,1.0,0.0,000008
2013-03-29,0.9919,-0.81,000008
2013-04-03,0.9837,-0.8267,000008
2013-04-12,0.9831,-0.061,000008
2013-04-19,1.0043,2.1564,000008
2013-04-26,0.9798,-2.4395,000008
2013-05-03,0.9983,1.8881,000008
2013-05-10,1.0292,3.0953,000008
2013-05-13,1.0326,0.3304,000008
2013-05-14,1.0207,-1.1524,000008
2013-05-15,1.0342,1.3226,000008
2013-05-16,1.0431,0.8606,000008
2013-05-17,1.0574,1.3709,000008
2013-05-20,1.0687,1.0687,000008
2013-05-21,1.0817,1.2164,000008
2013-05-22,1.0742,-0.6934,000008
2013-05-23,1.0659,-0.7727,000008
2013-05-24,1.0815,1.4636,000008
2013-05-27,1.0923,0.9986,000008
2013-05-28,1.0941,0.1648,000008
2013-05-29,1.1013,0.6581,000008
2013-05-30,1.1038,0.227,000008
2013-05-31,1.0978,-0.5436,000008
2013-06-03,1.0912,-0.6012,000008
2013-06-04,1.0719,-1.7687,000008
2013-06-05,1.0759,0.3732,000008
2013-06-06,1.0588,-1.5894,000008
2013-06-07,1.0403,-1.7473,000008
2013-06-13,1.0141,-2.5185,000008
2013-06-14,1.0323,1.7947,000008
2013-06-17,1.0346,0.2228,000008
2013-06-18,1.0379,0.319,000008
2013-06-19,1.0321,-0.5588,000008
2013-06-20,1.0013,-2.9842,000008
2013-06-21,0.9961,-0.5193,000008
2013-06-24,0.9389,-5.7424,000008
2013-06-25,0.9362,-0.2876,000008
2013-06-26,0.9539,1.8906,000008
2013-06-27,0.9403,-1.4257,000008
2013-06-28,0.9414,0.117,000008
2013-06-30,0.9413,-0.0106,000008
2013-07-01,0.9593,1.9122,000008
2013-07-02,0.9735,1.4802,000008
2013-07-03,0.9751,0.1644,000008
2013-07-04,0.9822,0.7281,000008
2013-07-05,0.9771,-0.5192,000008
2013-07-08,0.942,-3.5923,000008
2013-07-09,0.9471,0.5414,000008
2013-07-10,0.9743,2.8719,000008
2013-07-11,0.9996,2.5967,000008
2013-07-12,0.9916,-0.8003,000008
2013-07-15,1.0099,1.8455,000008
2013-07-16,1.0219,1.1882,000008
2013-07-17,1.0087,-1.2917,000008
2013-07-18,1.0081,-0.0595,000008
2013-07-19,0.985,-2.2914,000008
2013-07-22,1.0028,1.8071,000008
2013-07-23,1.0254,2.2537,000008
2013-07-24,1.0311,0.5559,000008
2013-07-25,1.0127,-1.7845,000008
2013-07-26,1.0117,-0.0987,000008
2013-07-29,0.9934,-1.8088,000008
2013-07-30,0.9893,-0.4127,000008
2013-07-31,0.9943,0.5054,000008
2013-08-01,1.0187,2.454,000008
2013-08-02,1.0221,0.3338,000008
2013-08-05,1.0379,1.5458,000008
2013-08-06,1.0483,1.002,000008
