净值日期,单位净值,日增长率,基金代码
2013-06-25,1.0,0.0,000064
2013-06-28,1.0,0.0,000064
2013-06-30,1.001,0.1,000064
2013-07-05,1.002,0.0999,000064
2013-07-12,1.003,0.0998,000064
2013-07-19,1.004,0.0997,000064
2013-07-26,1.005,0.0996,000064
2013-08-02,1.006,0.0995,000064
2013-08-09,1.007,0.0994,000064
2013-08-16,1.008,0.0993,000064
2013-08-23,1.009,0.0992,000064
2013-08-30,1.01,0.0991,000064
2013-09-06,1.011,0.099,000064
2013-09-13,1.012,0.0989,000064
2013-09-18,1.012,0.0,000064
2013-09-27,1.013,0.0988,000064
2013-09-30,1.014,0.0987,000064
2013-10-11,1.015,0.0986,000064
2013-10-18,1.002,0.064,000064
2013-10-25,1.003,0.0998,000064
2013-11-01,1.002,-0.0997,000064
2013-11-08,1.001,-0.0998,000064
2013-11-15,0.998,-0.2997,000064
2013-11-22,0.998,0.0,000064
2013-11-29,1.0,0.2004,000064
2013-12-06,1.0,0.0,000064
2013-12-13,1.0,0.0,000064
2013-12-20,0.998,-0.2,000064
2013-12-27,0.999,0.1002,000064
2013-12-31,0.999,0.0,000064
2014-01-03,0.999,0.0,000064
2014-01-10,1.001,0.2002,000064
2014-01-17,1.001,0.0,000064
2014-01-24,1.004,0.2997,000064
2014-01-30,1.007,0.2988,000064
2014-02-07,1.008,0.0993,000064
2014-02-14,1.01,0.1984,000064
2014-02-21,1.012,0.198,000064
2014-02-28,1.019,0.6917,000064
2014-03-07,1.017,-0.1963,000064
2014-03-14,1.02,0.295,000064
2014-03-21,1.018,-0.1961,000064
2014-03-28,1.018,0.0,000064
2014-04-04,1.019,0.0982,000064
2014-04-11,1.004,-1.472,000064
2014-04-18,1.01,0.5976,000064
2014-04-25,1.013,0.297,000064
2014-04-30,1.014,0.0,000064
2014-05-09,1.021,0.6903,000064
2014-05-16,1.022,0.0,000064
2014-05-23,1.022,0.0,000064
2014-05-30,1.03,0.0,000064
2014-06-06,1.038,0.0,000064
2014-06-13,1.044,0.0,000064
2014-06-20,1.046,0.0,000064
2014-06-27,1.049,0.0,000064
2014-06-30,1.046,-0.286,000064
2014-07-04,1.046,0.0,000064
2014-07-11,1.022,0.0,000064
2014-07-18,1.02,0.0,000064
2014-07-25,1.024,0.0,000064
2014-08-01,1.025,0.0,000064
2014-08-08,1.028,0.0,000064
2014-08-15,1.032,0.0,000064
