净值日期,单位净值,日增长率,基金代码
2013-08-21,1.0,0.0,000059
2013-08-23,1.0,0.0,000059
2013-08-30,1.0,0.0,000059
2013-09-06,1.0,0.0,000059
2013-09-13,0.997,-0.3,000059
2013-09-18,1.001,0.4012,000059
2013-09-26,1.014,1.2987,000059
2013-09-27,1.025,1.0848,000059
2013-09-30,1.03,0.4878,000059
2013-10-08,1.032,0.1942,000059
2013-10-09,1.037,0.4845,000059
2013-10-10,1.026,-1.0608,000059
2013-10-11,1.035,0.8772,000059
2013-10-14,1.034,-0.0966,000059
2013-10-15,1.045,1.0638,000059
2013-10-16,1.026,-1.8182,000059
2013-10-17,1.02,-0.5848,000059
2013-10-18,1.021,0.098,000059
2013-10-21,1.044,2.2527,000059
2013-10-22,1.037,-0.6705,000059
2013-10-23,1.015,-2.1215,000059
2013-10-24,1.013,-0.197,000059
2013-10-25,0.991,-2.1718,000059
2013-10-28,0.987,-0.4036,000059
2013-10-29,0.969,-1.8237,000059
2013-10-30,0.982,1.3416,000059
2013-10-31,0.967,-1.5275,000059
2013-11-01,0.969,0.2068,000059
2013-11-04,0.966,-0.3096,000059
2013-11-05,0.971,0.5176,000059
2013-11-06,0.96,-1.1329,000059
2013-11-07,0.945,-1.5625,000059
2013-11-08,0.932,-1.3757,000059
2013-11-11,0.952,2.1459,000059
2013-11-12,0.965,1.3655,000059
2013-11-13,0.95,-1.5544,000059
2013-11-14,0.965,1.5789,000059
2013-11-15,0.977,1.2435,000059
2013-11-18,0.99,1.3306,000059
2013-11-19,0.988,-0.202,000059
2013-11-20,0.992,0.4049,000059
2013-11-21,0.987,-0.504,000059
2013-11-22,0.982,-0.5066,000059
2013-11-25,0.986,0.4073,000059
2013-11-26,0.988,0.2028,000059
2013-11-27,0.995,0.7085,000059
2013-11-28,1.003,0.804,000059
2013-11-29,1.014,1.0967,000059
2013-12-02,0.969,-4.4379,000059
2013-12-03,0.989,2.064,000059
2013-12-04,0.999,1.0111,000059
2013-12-05,0.999,0.0,000059
2013-12-06,0.997,-0.2002,000059
2013-12-09,1.003,0.6018,000059
2013-12-10,0.999,-0.3988,000059
2013-12-11,0.989,-1.001,000059
2013-12-12,0.996,0.7078,000059
2013-12-13,1.001,0.502,000059
2013-12-16,0.988,-1.2987,000059
2013-12-17,0.993,0.5061,000059
2013-12-18,1.001,0.8056,000059
2013-12-19,0.999,-0.1998,000059
2013-12-20,0.995,-0.4004,000059
2013-12-23,1.023,2.8141,000059
2013-12-24,1.019,-0.391,000059
2013-12-25,1.022,0.2944,000059
2013-12-26,1.015,-0.6849,000059
