净值日期,单位净值,日增长率,基金代码
2009-07-10,1.0,0.0,000051
2009-07-17,1.004,0.4,000051
2009-07-24,1.017,1.2948,000051
2009-07-28,1.028,1.0816,000051
2009-07-29,1.008,-1.9455,000051
2009-07-30,1.017,0.8929,000051
2009-07-31,1.033,1.5733,000051
2009-08-03,1.047,1.3553,000051
2009-08-04,1.049,0.191,000051
2009-08-05,1.042,-0.6673,000051
2009-08-06,1.022,-1.9194,000051
2009-08-07,0.996,-2.544,000051
2009-08-10,0.996,0.0,000051
2009-08-11,1.0,0.4016,000051
2009-08-12,0.97,-3.0,000051
2009-08-13,0.975,0.5155,000051
2009-08-14,0.96,-1.5385,000051
2009-08-17,0.917,-4.4792,000051
2009-08-18,0.927,1.0905,000051
2009-08-19,0.895,-3.452,000051
2009-08-20,0.922,3.0168,000051
2009-08-21,0.934,1.3015,000051
2009-08-24,0.939,0.5353,000051
2009-08-25,0.915,-2.5559,000051
2009-08-26,0.927,1.3115,000051
2009-08-27,0.927,0.0,000051
2009-08-28,0.901,-2.8047,000051
2009-08-31,0.852,-5.4384,000051
2009-09-01,0.855,0.3521,000051
2009-09-02,0.866,1.2865,000051
2009-09-03,0.9,3.9261,000051
2009-09-04,0.902,0.2222,000051
2009-09-07,0.908,0.6652,000051
2009-09-08,0.921,1.4317,000051
2009-09-09,0.927,0.6515,000051
2009-09-10,0.921,-0.6472,000051
2009-09-11,0.934,1.4115,000051
2009-09-14,0.943,0.9636,000051
2009-09-15,0.945,0.2121,000051
2009-09-16,0.933,-1.2698,000051
2009-09-17,0.945,1.2862,000051
2009-09-18,0.922,-2.4339,000051
2009-09-21,0.922,0.0,000051
2009-09-22,0.905,-1.8438,000051
2009-09-23,0.892,-1.4365,000051
2009-09-24,0.897,0.5605,000051
2009-09-25,0.893,-0.4459,000051
2009-09-28,0.875,-2.0157,000051
2009-09-29,0.875,0.0,000051
2009-09-30,0.881,0.6857,000051
2009-10-09,0.911,3.4052,000051
2009-10-12,0.908,-0.3293,000051
2009-10-13,0.917,0.9912,000051
2009-10-14,0.922,0.5453,000051
2009-10-15,0.925,0.3254,000051
2009-10-16,0.925,0.0,000051
2009-10-19,0.941,1.7297,000051
2009-10-20,0.949,0.8502,000051
2009-10-21,0.948,-0.1054,000051
2009-10-22,0.943,-0.5274,000051
2009-10-23,0.956,1.3786,000051
2009-10-26,0.956,0.0,000051
2009-10-27,0.934,-2.3013,000051
2009-10-28,0.936,0.2141,000051
2009-10-29,0.917,-2.0299,000051
2009-10-30,0.924,0.7634,000051
2009-11-02,0.95,2.8139,000051
2009-11-03,0.96,1.0526,000051
2009-11-04,0.965,0.5208,000051
2009-11-05,0.968,0.3109,000051
2009-11-06,0.974,0.6198,000051
2009-11-09,0.977,0.308,000051
2009-11-10,0.978,0.1024,000051
2009-11-11,0.975,-0.3067,000051
2009-11-12,0.976,0.1026,000051
2009-11-13,0.98,0.4098,000051
2009-11-16,1.005,2.551,000051
2009-11-17,1.007,0.199,000051
2009-11-18,1.007,0.0,000051
2009-11-19,1.011,0.3972,000051
2009-11-20,1.008,-0.2967,000051
