净值日期,单位净值,日增长率,基金代码
2013-03-14,1.0,0.0,000048
2013-03-15,1.0,0.0,000048
2013-03-22,1.0,0.0,000048
2013-03-29,1.001,0.1,000048
2013-04-03,1.001,0.0,000048
2013-04-12,1.002,0.0999,000048
2013-04-19,1.002,0.0,000048
2013-04-26,1.001,-0.0998,000048
2013-05-03,1.002,0.0999,000048
2013-05-10,1.004,0.1996,000048
2013-05-15,1.005,0.0996,000048
2013-05-16,1.006,0.0995,000048
2013-05-17,1.008,0.1988,000048
2013-05-20,1.008,0.0,000048
2013-05-21,1.007,-0.0992,000048
2013-05-22,1.006,-0.0993,000048
2013-05-23,1.006,0.0,000048
2013-05-24,1.006,0.0,000048
2013-05-27,1.006,0.0,000048
2013-05-28,1.009,0.2982,000048
2013-05-29,1.01,0.0991,000048
2013-05-30,1.01,0.0,000048
2013-05-31,1.009,-0.099,000048
2013-06-03,1.009,0.0,000048
2013-06-04,1.006,-0.2973,000048
2013-06-05,1.006,0.0,000048
2013-06-06,1.005,-0.0994,000048
2013-06-07,1.004,-0.0995,000048
2013-06-13,1.0,-0.3984,000048
2013-06-14,0.998,-0.2,000048
2013-06-17,0.997,-0.1002,000048
2013-06-18,0.998,0.1003,000048
2013-06-19,0.996,-0.2004,000048
2013-06-20,0.987,-0.9036,000048
2013-06-21,0.987,0.0,000048
2013-06-24,0.98,-0.7092,000048
2013-06-25,0.983,0.3061,000048
2013-06-26,0.986,0.3052,000048
2013-06-27,0.988,0.2028,000048
2013-06-28,0.988,0.0,000048
2013-06-30,0.989,0.1012,000048
2013-07-01,0.994,0.5056,000048
2013-07-02,0.997,0.3018,000048
2013-07-03,0.998,0.1003,000048
2013-07-04,1.0,0.2004,000048
2013-07-05,1.003,0.3,000048
2013-07-08,1.0,-0.2991,000048
2013-07-09,1.0,0.0,000048
2013-07-10,1.003,0.3,000048
2013-07-11,1.006,0.2991,000048
2013-07-12,1.006,0.0,000048
2013-07-15,1.005,-0.0994,000048
2013-07-16,1.004,-0.0995,000048
2013-07-17,0.999,-0.498,000048
2013-07-18,0.996,-0.3003,000048
2013-07-19,0.991,-0.502,000048
2013-07-22,0.992,0.1009,000048
2013-07-23,0.994,0.2016,000048
2013-07-24,0.991,-0.3018,000048
2013-07-25,0.989,-0.2018,000048
2013-07-26,0.992,0.3033,000048
2013-07-29,0.989,-0.3024,000048
2013-07-30,0.989,0.0,000048
2013-07-31,0.991,0.2022,000048
2013-08-01,0.994,0.3027,000048
2013-08-02,0.994,0.0,000048
2013-08-05,0.998,0.4024,000048
2013-08-06,1.003,0.501,000048
2013-08-07,1.0,-0.2991,000048
2013-08-08,0.999,-0.1,000048
2013-08-09,1.0,0.1001,000048
2013-08-12,1.003,0.3,000048
2013-08-13,1.006,0.2991,000048
2013-08-14,1.003,-0.2982,000048
2013-08-15,0.998,-0.4985,000048
2013-08-16,0.997,-0.1002,000048
2013-08-19,0.999,0.2006,000048
2013-08-20,0.997,-0.2002,000048
2013-08-21,0.997,0.0,000048
2013-08-22,0.995,-0.2006,000048
2013-08-23,0.995,0.0,000048
2013-08-26,0.999,0.402,000048
2013-08-27,1.001,0.2002,000048
2013-08-28,1.002,0.0999,000048
2013-08-29,1.002,0.0,000048
2013-08-30,1.001,-0.0998,000048
2013-09-02,1.002,0.0999,000048
2013-09-03,1.003,0.0998,000048
2013-09-04,1.003,0.0,000048
2013-09-05,1.003,0.0,000048
2013-09-06,1.004,0.0997,000048
2013-09-09,1.005,0.0996,000048
2013-09-10,1.008,0.2985,000048
2013-09-11,1.008,0.0,000048
2013-09-12,1.005,-0.2976,000048
2013-09-13,1.005,0.0,000048
2013-09-16,1.005,0.0,000048
2013-09-17,1.003,-0.199,000048
2013-09-18,1.003,0.0,000048
2013-09-23,1.006,0.2991,000048
2013-09-24,1.005,-0.0994,000048
2013-09-25,1.004,-0.0995,000048
2013-09-26,1.003,-0.0996,000048
2013-09-27,1.001,-0.1994,000048
2013-09-30,1.003,0.1998,000048
2013-10-08,1.004,0.0997,000048
2013-10-09,1.007,0.2988,000048
2013-10-10,1.008,0.0993,000048
2013-10-11,1.01,0.1984,000048
2013-10-14,1.012,0.198,000048
2013-10-15,1.012,0.0,000048
2013-10-16,1.011,-0.0988,000048
2013-10-17,1.009,-0.1978,000048
2013-10-18,1.009,0.0,000048
2013-10-21,1.012,0.2973,000048
2013-10-22,1.01,-0.1976,000048
2013-10-23,1.01,0.0,000048
2013-10-24,1.007,-0.297,000048
2013-10-25,1.006,-0.0993,000048
2013-10-28,1.008,0.1988,000048
2013-10-29,1.01,0.1984,000048
2013-10-30,1.02,0.9901,000048
2013-10-31,1.018,-0.1961,000048
2013-11-01,1.018,0.0,000048
2013-11-04,1.017,-0.0982,000048
2013-11-05,1.016,-0.0983,000048
2013-11-06,1.016,0.0,000048
2013-11-07,1.016,0.0,000048
2013-11-08,1.017,0.0984,000048
2013-11-11,1.016,-0.0983,000048
2013-11-12,1.015,-0.0984,000048
2013-11-13,1.008,-0.6897,000048
2013-11-14,1.008,0.0,000048
2013-11-15,1.01,0.1984,000048
2013-11-18,1.012,0.198,000048
2013-11-19,1.011,-0.0988,000048
2013-11-20,1.011,0.0,000048
2013-11-21,1.009,-0.1978,000048
2013-11-22,1.009,0.0,000048
2013-11-25,1.008,-0.0991,000048
2013-11-26,1.009,0.0992,000048
2013-11-27,1.008,-0.0991,000048
2013-11-28,1.01,0.1984,000048
2013-11-29,1.009,-0.099,000048
2013-12-02,1.008,-0.0991,000048
2013-12-03,1.011,0.2976,000048
2013-12-04,1.013,0.1978,000048
2013-12-05,1.011,-0.1974,000048
2013-12-06,1.011,0.0,000048
2013-12-09,1.01,-0.0989,000048
2013-12-10,1.008,-0.198,000048
2013-12-11,1.007,-0.0992,000048
2013-12-12,1.006,-0.0993,000048
2013-12-13,1.006,0.0,000048
2013-12-16,1.004,-0.1988,000048
2013-12-17,1.002,-0.1992,000048
2013-12-18,1.002,0.0,000048
2013-12-19,0.999,-0.2994,000048
2013-12-20,0.997,-0.2002,000048
2013-12-23,0.996,-0.1003,000048
2013-12-24,0.997,0.1004,000048
2013-12-25,0.998,0.1003,000048
2013-12-26,0.997,-0.1002,000048
2013-12-27,0.997,0.0,000048
2013-12-30,0.997,0.0,000048
2013-12-31,0.998,0.1003,000048
