净值日期,单位净值,日增长率,基金代码
2013-06-14,1.0,0.0,000043
2013-06-21,1.0,0.0,000043
2013-06-27,1.001,0.1,000043
2013-06-28,1.001,0.0,000043
2013-06-30,1.002,0.0999,000043
2013-07-01,1.005,0.2994,000043
2013-07-02,1.006,0.0995,000043
2013-07-03,1.006,0.0,000043
2013-07-04,1.006,0.0,000043
2013-07-05,1.006,0.0,000043
2013-07-08,1.006,0.0,000043
2013-07-09,1.006,0.0,000043
2013-07-10,1.007,0.0994,000043
2013-07-11,1.01,0.2979,000043
2013-07-12,1.011,0.099,000043
2013-07-15,1.011,0.0,000043
2013-07-16,1.01,-0.0989,000043
2013-07-17,1.013,0.297,000043
2013-07-18,1.015,0.1974,000043
2013-07-19,1.014,-0.0985,000043
2013-07-22,1.015,0.0986,000043
2013-07-23,1.012,-0.2956,000043
2013-07-24,1.013,0.0988,000043
2013-07-25,1.017,0.3949,000043
2013-07-26,1.015,-0.1967,000043
2013-07-29,1.012,-0.2956,000043
2013-07-30,1.017,0.4941,000043
2013-07-31,1.022,0.4916,000043
2013-08-01,1.037,1.4677,000043
2013-08-02,1.039,0.1929,000043
2013-08-05,1.037,-0.1925,000043
2013-08-06,1.028,-0.8679,000043
2013-08-07,1.025,-0.2918,000043
2013-08-08,1.03,0.4878,000043
2013-08-09,1.026,-0.3883,000043
2013-08-12,1.026,0.0,000043
2013-08-13,1.03,0.3899,000043
2013-08-14,1.025,-0.4854,000043
2013-08-15,1.009,-1.561,000043
2013-08-16,1.007,-0.1982,000043
2013-08-19,1.004,-0.2979,000043
2013-08-20,1.009,0.498,000043
2013-08-21,1.003,-0.5946,000043
2013-08-22,1.011,0.7976,000043
2013-08-23,1.015,0.3956,000043
2013-08-26,1.013,-0.197,000043
2013-08-27,0.994,-1.8756,000043
2013-08-28,0.996,0.2012,000043
2013-08-29,1.001,0.502,000043
2013-08-30,0.994,-0.6993,000043
2013-09-02,0.994,0.0,000043
2013-09-03,0.998,0.4024,000043
2013-09-04,1.006,0.8016,000043
2013-09-05,1.006,0.0,000043
2013-09-06,1.007,0.0994,000043
2013-09-09,1.016,0.8937,000043
2013-09-10,1.023,0.689,000043
2013-09-11,1.025,0.1955,000043
2013-09-12,1.022,-0.2927,000043
2013-09-13,1.025,0.2935,000043
2013-09-16,1.031,0.5854,000043
2013-09-17,1.037,0.582,000043
2013-09-18,1.046,0.8679,000043
2013-09-23,1.035,-1.0516,000043
2013-09-24,1.035,0.0,000043
2013-09-25,1.032,-0.2899,000043
2013-09-26,1.038,0.5814,000043
2013-09-27,1.037,-0.0963,000043
2013-09-30,1.032,-0.4822,000043
2013-10-08,1.01,-2.1318,000043
2013-10-09,1.01,0.0,000043
2013-10-10,1.034,2.3762,000043
2013-10-11,1.041,0.677,000043
2013-10-14,1.045,0.3842,000043
2013-10-15,1.038,-0.6699,000043
2013-10-16,1.053,1.4451,000043
2013-10-17,1.06,0.6648,000043
2013-10-18,1.066,0.566,000043
2013-10-21,1.064,-0.1876,000043
2013-10-22,1.073,0.8459,000043
2013-10-23,1.07,-0.2796,000043
2013-10-24,1.077,0.6542,000043
2013-10-25,1.079,0.1857,000043
2013-10-28,1.079,0.0,000043
2013-10-29,1.083,0.3707,000043
2013-10-30,1.073,-0.9234,000043
2013-10-31,1.073,0.0,000043
2013-11-01,1.073,0.0,000043
2013-11-04,1.078,0.466,000043
2013-11-05,1.076,-0.1855,000043
2013-11-06,1.075,-0.0929,000043
2013-11-07,1.058,-1.5814,000043
2013-11-08,1.076,1.7013,000043
2013-11-11,1.077,0.0929,000043
2013-11-12,1.077,0.0,000043
2013-11-13,1.092,1.3928,000043
2013-11-14,1.096,0.3663,000043
2013-11-15,1.102,0.5474,000043
2013-11-18,1.096,-0.5445,000043
2013-11-19,1.092,-0.365,000043
2013-11-20,1.09,-0.1832,000043
2013-11-21,1.102,1.1009,000043
2013-11-22,1.108,0.5445,000043
2013-11-25,1.108,0.0,000043
2013-11-26,1.113,0.4513,000043
2013-11-27,1.116,0.2695,000043
2013-11-28,1.116,0.0,000043
2013-11-29,1.117,0.0896,000043
2013-12-02,1.113,-0.3581,000043
2013-12-03,1.111,-0.1797,000043
2013-12-04,1.109,-0.18,000043
2013-12-05,1.105,-0.3607,000043
2013-12-06,1.114,0.8145,000043
2013-12-09,1.112,-0.1795,000043
2013-12-10,1.108,-0.3597,000043
2013-12-11,1.095,-1.1733,000043
2013-12-12,1.094,-0.0913,000043
2013-12-13,1.094,0.0,000043
2013-12-16,1.1,0.5484,000043
2013-12-17,1.096,-0.3636,000043
2013-12-18,1.11,1.2774,000043
2013-12-19,1.108,-0.1802,000043
2013-12-20,1.115,0.6318,000043
2013-12-23,1.121,0.5381,000043
2013-12-24,1.123,0.1784,000043
2013-12-25,1.124,0.089,000043
2013-12-26,1.127,0.2669,000043
2013-12-27,1.123,-0.3549,000043
2013-12-30,1.123,0.0,000043
2013-12-31,1.126,0.2671,000043
2014-01-02,1.117,-0.7993,000043
2014-01-03,1.116,-0.0895,000043
2014-01-06,1.112,-0.3584,000043
2014-01-07,1.118,0.5396,000043
2014-01-08,1.123,0.4472,000043
2014-01-09,1.125,0.1781,000043
2014-01-10,1.129,0.3556,000043
2014-01-13,1.111,-1.5943,000043
2014-01-14,1.123,1.0801,000043
2014-01-15,1.128,0.4452,000043
2014-01-16,1.125,-0.266,000043
2014-01-17,1.115,-0.8889,000043
2014-01-20,1.116,0.0897,000043
2014-01-21,1.118,0.1792,000043
2014-01-22,1.121,0.2683,000043
2014-01-23,1.113,-0.7136,000043
2014-01-24,1.086,-2.4259,000043
2014-01-27,1.076,-0.9208,000043
2014-01-28,1.084,0.7435,000043
2014-01-29,1.072,-1.107,000043
2014-01-30,1.09,1.6791,000043
2014-02-07,1.093,0.2752,000043
2014-02-10,1.094,0.0915,000043
2014-02-11,1.103,0.8227,000043
2014-02-12,1.108,0.4533,000043
2014-02-13,1.117,0.8123,000043
2014-02-14,1.119,0.1791,000043
2014-02-17,1.119,0.0,000043
2014-02-18,1.128,0.8043,000043
2014-02-19,1.12,-0.7092,000043
2014-02-20,1.127,0.625,000043
2014-02-21,1.128,0.0887,000043
2014-02-24,1.134,0.5319,000043
2014-02-25,1.134,0.0,000043
2014-02-26,1.133,-0.0882,000043
2014-02-27,1.142,0.7944,000043
2014-02-28,1.141,-0.0876,000043
2014-03-03,1.135,-0.5259,000043
2014-03-04,1.151,1.4097,000043
2014-03-05,1.152,0.0869,000043
2014-03-06,1.152,0.0,000043
2014-03-07,1.147,-0.434,000043
2014-03-10,1.147,0.0,000043
2014-03-11,1.14,-0.6103,000043
2014-03-12,1.143,0.2632,000043
2014-03-13,1.127,-1.3998,000043
2014-03-14,1.125,-0.1775,000043
2014-03-17,1.134,0.8,000043
2014-03-18,1.147,1.1464,000043
2014-03-19,1.136,-0.959,000043
2014-03-20,1.14,0.3521,000043
2014-03-21,1.13,-0.8772,000043
2014-03-24,1.117,-1.1504,000043
2014-03-25,1.117,0.0,000043
2014-03-26,1.102,-1.3429,000043
2014-03-27,1.098,-0.363,000043
2014-03-28,1.101,0.2732,000043
2014-03-31,1.115,1.2716,000043
2014-04-01,1.128,1.1659,000043
2014-04-02,1.133,0.4433,000043
2014-04-03,1.125,-0.7061,000043
2014-04-04,1.1,-2.2222,000043
2014-04-08,1.09,-0.9091,000043
2014-04-09,1.109,1.7431,000043
2014-04-10,1.08,-2.615,000043
2014-04-11,1.065,-1.3889,000043
2014-04-14,1.072,0.6573,000043
2014-04-15,1.078,0.5597,000043
2014-04-16,1.096,1.6698,000043
2014-04-17,1.098,0.1825,000043
2014-04-18,1.098,0.0,000043
2014-04-21,1.103,0.4554,000043
2014-04-22,1.113,0.9066,000043
2014-04-23,1.109,-0.3594,000043
2014-04-24,1.109,0.0,000043
2014-04-25,1.093,-1.4427,000043
2014-04-28,1.09,-0.2745,000043
2014-04-29,1.096,0.5505,000043
2014-04-30,1.104,0.7299,000043
2014-05-05,1.109,0.4529,000043
2014-05-06,1.095,-1.2624,000043
2014-05-07,1.093,-0.1826,000043
2014-05-08,1.092,-0.0915,000043
2014-05-09,1.095,0.2747,000043
2014-05-12,1.11,1.3699,000043
2014-05-13,1.107,-0.2703,000043
2014-05-14,1.1,-0.6323,000043
2014-05-15,1.091,-0.8182,000043
2014-05-16,1.095,0.3666,000043
2014-05-19,1.1,0.4566,000043
2014-05-20,1.092,-0.7273,000043
2014-05-21,1.101,0.8242,000043
2014-05-22,1.104,0.2725,000043
2014-05-23,1.112,0.7246,000043
2014-05-26,1.112,0.0,000043
2014-05-27,1.119,0.6295,000043
2014-05-28,1.117,-0.1787,000043
2014-05-29,1.126,0.8057,000043
2014-05-30,1.126,0.0,000043
2014-06-03,1.126,0.0,000043
2014-06-04,1.128,0.1776,000043
2014-06-05,1.136,0.7092,000043
2014-06-06,1.141,0.4401,000043
2014-06-09,1.138,-0.2629,000043
2014-06-10,1.137,-0.0879,000043
2014-06-11,1.134,-0.2639,000043
2014-06-12,1.125,-0.7937,000043
2014-06-13,1.127,0.1778,000043
2014-06-16,1.127,0.0,000043
2014-06-17,1.131,0.3549,000043
2014-06-18,1.138,0.6189,000043
2014-06-19,1.137,-0.0879,000043
2014-06-20,1.139,0.1759,000043
2014-06-23,1.139,0.0,000043
2014-06-24,1.132,-0.6146,000043
2014-06-25,1.139,0.6184,000043
2014-06-26,1.138,-0.0878,000043
2014-06-27,1.143,0.4394,000043
2014-06-30,1.143,0.0,000043
2014-07-01,1.152,0.7874,000043
2014-07-02,1.152,0.0,000043
2014-07-03,1.158,0.5208,000043
2014-07-04,1.159,0.0864,000043
2014-07-07,1.153,-0.5177,000043
2014-07-08,1.141,-1.0408,000043
2014-07-09,1.144,0.2629,000043
2014-07-10,1.136,-0.6993,000043
2014-07-11,1.139,0.2641,000043
2014-07-14,1.145,0.5268,000043
2014-07-15,1.141,-0.3493,000043
2014-07-16,1.145,0.3506,000043
2014-07-17,1.135,-0.8734,000043
2014-07-18,1.147,1.0573,000043
2014-07-21,1.142,-0.4359,000043
2014-07-22,1.152,0.8757,000043
