净值日期,单位净值,日增长率,基金代码
2013-06-20,1.0,0.0,000037
2020-04-22,1.0072,0.72,000037
2020-04-23,1.0073,0.0099,000037
2020-04-24,1.0073,0.0,000037
2020-04-27,1.0074,0.0099,000037
2020-04-28,1.0075,0.0099,000037
2020-04-29,1.0075,0.0,000037
2020-04-30,1.0075,0.0,000037
2020-05-06,1.0078,0.0298,000037
2020-05-07,1.0077,-0.0099,000037
2020-05-08,1.0077,0.0,000037
2020-05-11,1.0076,-0.0099,000037
2020-05-12,1.0076,0.0,000037
2020-05-13,1.0077,0.0099,000037
2020-05-14,1.0077,0.0,000037
2020-05-15,1.0083,0.0595,000037
2020-05-18,1.0078,-0.0496,000037
2020-05-19,1.0075,-0.0298,000037
2020-05-20,1.0082,0.0695,000037
2020-05-21,1.0081,-0.0099,000037
2020-05-22,1.0097,0.1587,000037
2020-05-25,1.0089,-0.0792,000037
2020-05-26,1.0075,-0.1388,000037
2020-05-27,1.0067,-0.0794,000037
2020-05-28,1.0067,0.0,000037
2020-05-29,1.007,0.0298,000037
2020-06-01,1.0066,-0.0397,000037
2020-06-02,1.0044,-0.2186,000037
2020-06-03,1.0027,-0.1693,000037
2020-06-04,1.0014,-0.1296,000037
2020-06-05,0.9997,-0.1698,000037
2020-06-08,1.0004,0.07,000037
2020-06-09,1.0012,0.08,000037
2020-06-10,1.0014,0.02,000037
2020-06-11,1.0024,0.0999,000037
2020-06-12,1.0035,0.1097,000037
2020-06-15,1.0041,0.0598,000037
2020-06-16,1.0031,-0.0996,000037
2020-06-17,1.0024,-0.0698,000037
2020-06-18,1.003,0.0599,000037
2020-06-19,1.0025,-0.0499,000037
2020-06-22,0.9992,-0.0898,000037
2020-06-23,0.9978,-0.1401,000037
2020-06-24,0.9992,0.1403,000037
2020-06-29,0.9998,0.06,000037
2020-06-30,1.0009,0.11,000037
2020-07-01,1.0009,0.0,000037
2020-07-02,1.0013,0.04,000037
2020-07-03,1.0002,-0.1099,000037
2020-07-06,0.9966,-0.3599,000037
2020-07-07,0.9946,-0.2007,000037
2020-07-08,0.9927,-0.191,000037
2020-07-09,0.9886,-0.413,000037
2020-07-10,0.9885,-0.0101,000037
2020-07-13,0.9857,-0.2833,000037
2020-07-14,0.9856,-0.0101,000037
2020-07-15,0.9872,0.1623,000037
2020-07-16,0.9885,0.1317,000037
2020-07-17,0.9892,0.0708,000037
2020-07-20,0.9901,0.091,000037
2020-07-21,0.9934,0.3333,000037
2020-07-22,0.9951,0.1711,000037
2020-07-23,0.9953,0.0201,000037
2020-07-24,0.9971,0.1808,000037
2020-07-27,0.9978,0.0702,000037
2020-07-28,0.9967,-0.1102,000037
2020-07-29,0.9956,-0.1104,000037
2020-07-30,0.9948,-0.0804,000037
2020-07-31,0.9936,-0.1206,000037
2020-08-03,0.9935,-0.0101,000037
2020-08-04,0.9941,0.0604,000037
2020-08-05,0.9943,0.0201,000037
2020-08-06,0.9943,0.0,000037
2020-08-07,0.9943,0.0,000037
2020-08-10,0.9957,0.1408,000037
2020-08-11,0.9958,0.01,000037
2020-08-12,0.9956,-0.0201,000037
2020-08-13,0.9956,0.0,000037
2020-08-14,0.9937,-0.1908,000037
2020-08-17,0.9957,0.2013,000037
2020-08-18,0.9985,0.2812,000037
2020-08-19,0.998,-0.0501,000037
2020-08-20,0.9977,-0.0301,000037
2020-08-21,0.9979,0.02,000037
2020-08-24,0.9977,-0.02,000037
2020-08-25,0.997,-0.07,000037
2020-08-26,0.9969,-0.01,000037
2020-08-27,0.9968,-0.01,000037
2020-08-28,0.9969,0.01,000037
2020-08-31,0.9972,0.03,000037
2020-09-01,0.9971,-0.01,000037
2020-09-02,0.9968,-0.03,000037
2020-09-03,0.9969,0.01,000037
2020-09-04,0.9969,0.0,000037
2020-09-07,0.9963,-0.06,000037
2020-09-08,0.9966,0.03,000037
2020-09-09,0.997,0.04,000037
2020-09-10,0.9974,0.04,000037
2020-09-11,0.997,-0.04,000037
2020-09-14,0.9971,0.01,000037
2020-09-15,0.9976,0.05,000037
2020-09-16,0.9978,0.02,000037
2020-09-17,0.9977,-0.01,000037
2020-09-18,0.9981,0.04,000037
2020-09-21,0.9985,0.04,000037
2020-09-22,0.9984,-0.01,000037
2020-09-23,0.9983,-0.01,000037
2020-09-24,0.9982,-0.01,000037
2020-09-25,0.998,-0.02,000037
2020-09-28,0.9982,0.02,000037
2020-09-29,0.9979,-0.03,000037
2020-09-30,0.9984,0.05,000037
2020-10-09,0.9982,-0.02,000037
2020-10-12,0.9985,0.03,000037
2020-10-13,0.9986,0.01,000037
2020-10-14,0.9986,0.0,000037
2020-10-15,0.9987,0.01,000037
2020-10-16,0.999,0.03,000037
2020-10-19,0.9995,0.05,000037
2020-10-20,0.9996,0.01,000037
2020-10-21,1.0,0.04,000037
2020-10-22,1.0005,0.05,000037
2020-10-23,1.0005,0.0,000037
2020-10-26,1.0004,-0.01,000037
2020-10-27,1.0006,0.02,000037
2020-10-28,1.0005,-0.01,000037
2020-10-29,1.0006,0.01,000037
2020-10-30,1.0006,0.0,000037
2020-11-02,1.0011,0.05,000037
2020-11-03,1.0015,0.04,000037
2020-11-04,1.0018,0.03,000037
2020-11-05,1.0016,-0.02,000037
2020-11-06,1.0013,-0.03,000037
2020-11-09,1.0013,0.0,000037
2020-11-10,1.0014,0.01,000037
2020-11-11,1.0013,-0.01,000037
2020-11-12,1.0011,-0.02,000037
2020-11-13,1.0005,-0.06,000037
2020-11-16,1.0007,0.02,000037
2020-11-17,1.0007,0.0,000037
2020-11-18,1.0002,-0.05,000037
2020-11-19,0.9995,-0.07,000037
2020-11-20,0.9995,0.0,000037
2020-11-23,1.0005,0.1,000037
2020-11-24,1.0005,0.0,000037
2020-11-25,1.0008,0.03,000037
2020-11-26,1.0008,0.0,000037
2020-11-27,1.001,0.02,000037
2020-11-30,1.0021,0.11,000037
2020-12-01,1.0021,0.0,000037
