净值日期,单位净值,日增长率,基金代码
2013-04-18,1.0,0.0,000067
2013-04-19,1.0,0.0,000067
2013-04-26,0.998,-0.2,000067
2013-05-03,1.0,0.2004,000067
2013-05-10,1.004,0.4,000067
2013-05-17,1.008,0.3984,000067
2013-05-20,1.009,0.0992,000067
2013-05-21,1.007,-0.1982,000067
2013-05-22,1.004,-0.2979,000067
2013-05-23,1.002,-0.1992,000067
2013-05-24,1.002,0.0,000067
2013-05-27,1.003,0.0998,000067
2013-05-28,1.008,0.4985,000067
2013-05-29,1.009,0.0992,000067
2013-05-30,1.007,-0.1982,000067
2013-05-31,1.006,-0.0993,000067
2013-06-03,1.006,0.0,000067
2013-06-04,1.002,-0.3976,000067
2013-06-05,1.002,0.0,000067
2013-06-06,0.999,-0.2994,000067
2013-06-07,0.996,-0.3003,000067
2013-06-13,0.987,-0.9036,000067
2013-06-14,0.989,0.2026,000067
2013-06-17,0.99,0.1011,000067
2013-06-18,0.992,0.202,000067
2013-06-19,0.987,-0.504,000067
2013-06-20,0.971,-1.6211,000067
2013-06-21,0.973,0.206,000067
2013-06-24,0.958,-1.5416,000067
2013-06-25,0.965,0.7307,000067
2013-06-26,0.969,0.4145,000067
2013-06-27,0.97,0.1032,000067
2013-06-28,0.971,0.1031,000067
2013-06-30,0.971,0.0,000067
2013-07-01,0.976,0.5149,000067
2013-07-02,0.979,0.3074,000067
2013-07-03,0.977,-0.2043,000067
2013-07-04,0.977,0.0,000067
2013-07-05,0.979,0.2047,000067
2013-07-08,0.973,-0.6129,000067
2013-07-09,0.973,0.0,000067
2013-07-10,0.977,0.4111,000067
2013-07-11,0.982,0.5118,000067
2013-07-12,0.978,-0.4073,000067
2013-07-15,0.982,0.409,000067
2013-07-16,0.982,0.0,000067
2013-07-17,0.977,-0.5092,000067
2013-07-18,0.971,-0.6141,000067
2013-07-19,0.965,-0.6179,000067
2013-07-22,0.966,0.1036,000067
2013-07-23,0.973,0.7246,000067
2013-07-24,0.973,0.0,000067
2013-07-25,0.971,-0.2055,000067
2013-07-26,0.971,0.0,000067
2013-07-29,0.966,-0.5149,000067
2013-07-30,0.966,0.0,000067
2013-07-31,0.967,0.1035,000067
2013-08-01,0.973,0.6205,000067
2013-08-02,0.974,0.1028,000067
2013-08-05,0.98,0.616,000067
2013-08-06,0.989,0.9184,000067
2013-08-07,0.985,-0.4044,000067
2013-08-08,0.986,0.1015,000067
2013-08-09,0.989,0.3043,000067
2013-08-12,0.994,0.5056,000067
2013-08-13,0.993,-0.1006,000067
2013-08-14,0.994,0.1007,000067
2013-08-15,0.986,-0.8048,000067
2013-08-16,0.981,-0.5071,000067
2013-08-19,0.989,0.8155,000067
2013-08-20,0.989,0.0,000067
2013-08-21,0.983,-0.6067,000067
2013-08-22,0.984,0.1017,000067
2013-08-23,0.982,-0.2033,000067
2013-08-26,0.99,0.8147,000067
2013-08-27,0.991,0.101,000067
2013-08-28,0.991,0.0,000067
