净值日期,单位净值,日增长率,基金代码
2013-03-29,1.0,0.0,000046
2013-04-03,1.0,0.0,000046
2013-04-12,1.002,0.2,000046
2013-04-19,1.002,0.0,000046
2013-04-26,1.002,0.0,000046
2013-05-03,1.003,0.0998,000046
2013-05-10,1.005,0.1994,000046
2013-05-17,1.007,0.199,000046
2013-05-24,1.007,0.0,000046
2013-05-31,1.009,0.1986,000046
2013-06-07,1.007,-0.1982,000046
2013-06-14,1.005,-0.1986,000046
2013-06-21,0.999,-0.597,000046
2013-06-27,1.0,0.1001,000046
2013-06-28,1.001,0.1,000046
2013-06-30,1.002,0.0999,000046
2013-07-01,1.002,0.0,000046
2013-07-02,1.003,0.0998,000046
2013-07-03,1.004,0.0997,000046
2013-07-04,1.004,0.0,000046
2013-07-05,1.005,0.0996,000046
2013-07-08,1.005,0.0,000046
2013-07-09,1.005,0.0,000046
2013-07-10,1.005,0.0,000046
2013-07-11,1.005,0.0,000046
2013-07-12,1.004,-0.0995,000046
2013-07-15,1.004,0.0,000046
2013-07-16,1.004,0.0,000046
2013-07-17,1.002,-0.1992,000046
2013-07-18,1.001,-0.0998,000046
2013-07-19,1.0,-0.0999,000046
2013-07-22,0.999,-0.1,000046
2013-07-23,0.998,-0.1001,000046
2013-07-24,0.997,-0.1002,000046
2013-07-25,0.997,0.0,000046
2013-07-26,0.998,0.1003,000046
2013-07-29,0.997,-0.1002,000046
2013-07-30,0.997,0.0,000046
2013-07-31,0.997,0.0,000046
2013-08-01,0.999,0.2006,000046
2013-08-02,1.0,0.1001,000046
2013-08-05,1.0,0.0,000046
2013-08-06,1.0,0.0,000046
2013-08-07,1.0,0.0,000046
2013-08-08,0.999,-0.1,000046
2013-08-09,0.999,0.0,000046
2013-08-12,0.999,0.0,000046
2013-08-13,0.998,-0.1001,000046
2013-08-14,0.997,-0.1002,000046
2013-08-15,0.996,-0.1003,000046
2013-08-16,0.995,-0.1004,000046
2013-08-19,0.995,0.0,000046
2013-08-20,0.994,-0.1005,000046
2013-08-21,0.994,0.0,000046
2013-08-22,0.993,-0.1006,000046
2013-08-23,0.994,0.1007,000046
2013-08-26,0.995,0.1006,000046
2013-08-27,0.995,0.0,000046
2013-08-28,0.995,0.0,000046
2013-08-29,0.995,0.0,000046
2013-08-30,0.995,0.0,000046
2013-09-02,0.996,0.1005,000046
2013-09-03,0.996,0.0,000046
2013-09-04,0.996,0.0,000046
2013-09-05,0.996,0.0,000046
2013-09-06,0.997,0.1004,000046
2013-09-09,0.999,0.2006,000046
