净值日期,单位净值,日增长率,基金代码
2013-03-26,1.0,0.0,000024
2013-03-29,1.0,0.0,000024
2013-04-03,1.001,0.1,000024
2013-04-12,1.001,0.0,000024
2013-04-19,1.001,0.0,000024
2013-04-26,0.998,-0.2997,000024
2013-05-03,0.997,-0.1002,000024
2013-05-10,0.999,0.2006,000024
2013-05-17,1.0,0.1001,000024
2013-05-24,1.001,0.1,000024
2013-05-31,1.001,0.0,000024
2013-06-07,1.002,0.0999,000024
2013-06-14,1.003,0.0998,000024
2013-06-21,1.003,0.0,000024
2013-06-24,1.002,-0.0997,000024
2013-06-25,1.003,0.0998,000024
2013-06-26,1.003,0.0,000024
2013-06-27,1.004,0.0997,000024
2013-06-28,1.004,0.0,000024
2013-06-30,1.005,0.0996,000024
2013-07-01,1.006,0.0995,000024
2013-07-02,1.006,0.0,000024
2013-07-03,1.006,0.0,000024
2013-07-04,1.006,0.0,000024
2013-07-05,1.007,0.0994,000024
2013-07-08,1.007,0.0,000024
2013-07-09,1.007,0.0,000024
2013-07-10,1.007,0.0,000024
2013-07-11,1.008,0.0993,000024
2013-07-12,1.008,0.0,000024
2013-07-15,1.008,0.0,000024
2013-07-16,1.008,0.0,000024
2013-07-17,1.008,0.0,000024
2013-07-18,1.007,-0.0992,000024
2013-07-19,1.007,0.0,000024
2013-07-22,1.006,-0.0993,000024
2013-07-23,1.007,0.0994,000024
2013-07-24,1.007,0.0,000024
2013-07-25,1.007,0.0,000024
2013-07-26,1.007,0.0,000024
2013-07-29,1.006,-0.0993,000024
2013-07-30,1.007,0.0994,000024
2013-07-31,1.007,0.0,000024
2013-08-01,1.008,0.0993,000024
2013-08-02,1.008,0.0,000024
2013-08-05,1.009,0.0992,000024
2013-08-06,1.009,0.0,000024
2013-08-07,1.009,0.0,000024
2013-08-08,1.009,0.0,000024
2013-08-09,1.009,0.0,000024
2013-08-12,1.01,0.0991,000024
2013-08-13,1.01,0.0,000024
2013-08-14,1.01,0.0,000024
2013-08-15,1.01,0.0,000024
2013-08-16,1.009,-0.099,000024
2013-08-19,1.01,0.0991,000024
2013-08-20,1.009,-0.099,000024
