净值日期,单位净值,日增长率,基金代码
2013-06-14,1.0,0.0,000056
2013-06-21,1.0,0.0,000056
2013-06-28,1.001,0.1,000056
2013-06-30,1.002,0.0999,000056
2013-07-05,1.002,0.0,000056
2013-07-12,1.004,0.1996,000056
2013-07-19,1.0,-0.3984,000056
2013-07-26,1.004,0.4,000056
2013-08-02,1.007,0.2988,000056
2013-08-09,1.011,0.3972,000056
2013-08-16,1.003,-0.7913,000056
2013-08-23,1.012,0.8973,000056
2013-08-26,1.018,0.5929,000056
2013-08-27,1.018,0.0,000056
2013-08-28,1.013,-0.4912,000056
2013-08-29,1.012,-0.0987,000056
2013-08-30,1.005,-0.6917,000056
2013-09-02,1.01,0.4975,000056
2013-09-03,1.015,0.495,000056
2013-09-04,1.015,0.0,000056
2013-09-05,1.017,0.197,000056
2013-09-06,1.018,0.0983,000056
2013-09-09,1.02,0.1965,000056
2013-09-10,1.021,0.098,000056
2013-09-11,1.013,-0.7835,000056
2013-09-12,1.015,0.1974,000056
2013-09-13,1.015,0.0,000056
2013-09-16,1.016,0.0985,000056
2013-09-17,1.005,-1.0827,000056
2013-09-18,1.006,0.0995,000056
2013-09-23,1.018,1.1928,000056
2013-09-24,1.015,-0.2947,000056
2013-09-25,1.01,-0.4926,000056
2013-09-26,1.003,-0.6931,000056
2013-09-27,1.004,0.0997,000056
2013-09-30,1.009,0.498,000056
2013-10-08,1.02,1.0902,000056
2013-10-09,1.025,0.4902,000056
2013-10-10,1.021,-0.3902,000056
2013-10-11,1.029,0.7835,000056
2013-10-14,1.031,0.1944,000056
2013-10-15,1.032,0.097,000056
2013-10-16,1.018,-1.3566,000056
2013-10-17,1.018,0.0,000056
2013-10-18,1.024,0.5894,000056
2013-10-21,1.042,1.7578,000056
2013-10-22,1.032,-0.9597,000056
2013-10-23,1.018,-1.3566,000056
2013-10-24,1.014,-0.3929,000056
2013-10-25,1.003,-1.0848,000056
2013-10-28,1.001,-0.1994,000056
2013-10-29,0.995,-0.5994,000056
2013-10-30,1.008,1.3065,000056
2013-10-31,0.996,-1.1905,000056
2013-11-01,0.994,-0.2008,000056
2013-11-04,1.0,0.6036,000056
2013-11-05,1.007,0.7,000056
2013-11-06,0.996,-1.0924,000056
2013-11-07,0.988,-0.8032,000056
2013-11-08,0.978,-1.0121,000056
2013-11-11,0.984,0.6135,000056
2013-11-12,0.99,0.6098,000056
2013-11-13,0.978,-1.2121,000056
2013-11-14,0.987,0.9202,000056
2013-11-15,1.0,1.3171,000056
2013-11-18,1.023,2.3,000056
2013-11-19,1.02,-0.2933,000056
2013-11-20,1.025,0.4902,000056
2013-11-21,1.019,-0.5854,000056
2013-11-22,1.015,-0.3925,000056
2013-11-25,1.01,-0.4926,000056
2013-11-26,1.01,0.0,000056
2013-11-27,1.026,1.5842,000056
2013-11-28,1.032,0.5848,000056
2013-11-29,1.037,0.4845,000056
2013-12-02,1.002,-3.3751,000056
2013-12-03,1.015,1.2974,000056
2013-12-04,1.021,0.5911,000056
2013-12-05,1.013,-0.7835,000056
2013-12-06,1.006,-0.691,000056
2013-12-09,1.013,0.6958,000056
2013-12-10,1.014,0.0987,000056
2013-12-11,1.005,-0.8876,000056
2013-12-12,1.011,0.597,000056
2013-12-13,1.013,0.1978,000056
2013-12-16,1.003,-0.9872,000056
2013-12-17,0.999,-0.3988,000056
2013-12-18,0.998,-0.1001,000056
2013-12-19,0.992,-0.6012,000056
