净值日期,单位净值,日增长率,基金代码
2013-03-29,1.0,0.0,000045
2013-04-03,1.0,0.0,000045
2013-04-12,1.002,0.2,000045
2013-04-19,1.002,0.0,000045
2013-04-26,1.002,0.0,000045
2013-05-03,1.003,0.0998,000045
2013-05-10,1.005,0.1994,000045
2013-05-17,1.007,0.199,000045
2013-05-24,1.008,0.0993,000045
2013-05-31,1.009,0.0992,000045
2013-06-07,1.008,-0.0991,000045
2013-06-14,1.006,-0.1984,000045
2013-06-21,1.0,-0.5964,000045
2013-06-27,1.001,0.1,000045
2013-06-28,1.002,0.0999,000045
2013-06-30,1.003,0.0998,000045
2013-07-01,1.003,0.0,000045
2013-07-02,1.004,0.0997,000045
2013-07-03,1.005,0.0996,000045
2013-07-04,1.006,0.0995,000045
2013-07-05,1.007,0.0994,000045
2013-07-08,1.006,-0.0993,000045
2013-07-09,1.006,0.0,000045
2013-07-10,1.006,0.0,000045
2013-07-11,1.006,0.0,000045
2013-07-12,1.005,-0.0994,000045
2013-07-15,1.005,0.0,000045
2013-07-16,1.005,0.0,000045
2013-07-17,1.004,-0.0995,000045
2013-07-18,1.002,-0.1992,000045
2013-07-19,1.001,-0.0998,000045
2013-07-22,1.0,-0.0999,000045
2013-07-23,0.999,-0.1,000045
2013-07-24,0.998,-0.1001,000045
2013-07-25,0.998,0.0,000045
2013-07-26,0.999,0.1002,000045
2013-07-29,0.998,-0.1001,000045
2013-07-30,0.998,0.0,000045
2013-07-31,0.999,0.1002,000045
2013-08-01,1.0,0.1001,000045
2013-08-02,1.001,0.1,000045
2013-08-05,1.001,0.0,000045
2013-08-06,1.001,0.0,000045
2013-08-07,1.001,0.0,000045
2013-08-08,1.0,-0.0999,000045
2013-08-09,1.0,0.0,000045
2013-08-12,1.001,0.1,000045
2013-08-13,1.0,-0.0999,000045
2013-08-14,0.999,-0.1,000045
2013-08-15,0.997,-0.2002,000045
2013-08-16,0.997,0.0,000045
2013-08-19,0.997,0.0,000045
2013-08-20,0.995,-0.2006,000045
2013-08-21,0.995,0.0,000045
2013-08-22,0.995,0.0,000045
2013-08-23,0.995,0.0,000045
2013-08-26,0.996,0.1005,000045
2013-08-27,0.997,0.1004,000045
2013-08-28,0.997,0.0,000045
2013-08-29,0.997,0.0,000045
2013-08-30,0.997,0.0,000045
2013-09-02,0.998,0.1003,000045
2013-09-03,0.998,0.0,000045
2013-09-04,0.998,0.0,000045
2013-09-05,0.998,0.0,000045
2013-09-06,0.998,0.0,000045
2013-09-09,1.001,0.3006,000045
2013-09-10,1.002,0.0999,000045
2013-09-11,1.002,0.0,000045
2013-09-12,1.002,0.0,000045
2013-09-13,1.001,-0.0998,000045
2013-09-16,1.001,0.0,000045
2013-09-17,1.0,-0.0999,000045
2013-09-18,1.001,0.1,000045
2013-09-23,1.002,0.0999,000045
2013-09-24,1.001,-0.0998,000045
2013-09-25,1.001,0.0,000045
2013-09-26,1.001,0.0,000045
2013-09-27,1.001,0.0,000045
2013-09-30,1.001,0.0,000045
2013-10-08,1.003,0.1998,000045
2013-10-09,1.004,0.0997,000045
2013-10-10,1.003,-0.0996,000045
2013-10-11,1.004,0.0997,000045
2013-10-14,1.005,0.0996,000045
2013-10-15,1.004,-0.0995,000045
2013-10-16,1.003,-0.0996,000045
2013-10-17,1.003,0.0,000045
2013-10-18,1.003,0.0,000045
2013-10-21,1.003,0.0,000045
2013-10-22,1.003,0.0,000045
2013-10-23,1.002,-0.0997,000045
2013-10-24,1.0,-0.1996,000045
2013-10-25,0.998,-0.2,000045
2013-10-28,0.997,-0.1002,000045
2013-10-29,0.997,0.0,000045
2013-10-30,0.997,0.0,000045
2013-10-31,0.996,-0.1003,000045
2013-11-01,0.997,0.1004,000045
2013-11-04,0.998,0.1003,000045
2013-11-05,0.998,0.0,000045
2013-11-06,0.997,-0.1002,000045
2013-11-07,0.996,-0.1003,000045
2013-11-08,0.994,-0.2008,000045
2013-11-11,0.993,-0.1006,000045
2013-11-12,0.992,-0.1007,000045
2013-11-13,0.989,-0.3024,000045
2013-11-14,0.988,-0.1011,000045
2013-11-15,0.986,-0.2024,000045
2013-11-18,0.986,0.0,000045
2013-11-19,0.984,-0.2028,000045
2013-11-20,0.982,-0.2033,000045
2013-11-21,0.981,-0.1018,000045
2013-11-22,0.981,0.0,000045
2013-11-25,0.981,0.0,000045
2013-11-26,0.98,-0.1019,000045
2013-11-27,0.978,-0.2041,000045
2013-11-28,0.979,0.1022,000045
2013-11-29,0.979,0.0,000045
2013-12-02,0.977,-0.2043,000045
2013-12-03,0.977,0.0,000045
2013-12-04,0.978,0.1024,000045
2013-12-05,0.977,-0.1022,000045
2013-12-06,0.977,0.0,000045
2013-12-09,0.977,0.0,000045
2013-12-10,0.977,0.0,000045
2013-12-11,0.976,-0.1024,000045
2013-12-12,0.976,0.0,000045
2013-12-13,0.977,0.1025,000045
2013-12-16,0.976,-0.1024,000045
2013-12-17,0.976,0.0,000045
2013-12-18,0.975,-0.1025,000045
2013-12-19,0.972,-0.3077,000045
2013-12-20,0.971,-0.1029,000045
2013-12-23,0.97,-0.103,000045
2013-12-24,0.971,0.1031,000045
2013-12-25,0.973,0.206,000045
2013-12-26,0.97,-0.3083,000045
2013-12-27,0.969,-0.1031,000045
2013-12-30,0.969,0.0,000045
2013-12-31,0.97,0.1032,000045
2014-01-02,0.969,-0.1031,000045
2014-01-03,0.969,0.0,000045
2014-01-06,0.968,-0.1032,000045
2014-01-07,0.967,-0.1033,000045
2014-01-08,0.967,0.0,000045
2014-01-09,0.964,-0.3102,000045
2014-01-10,0.963,-0.1037,000045
2014-01-13,0.964,0.1038,000045
2014-01-14,0.964,0.0,000045
2014-01-15,0.964,0.0,000045
2014-01-16,0.964,0.0,000045
2014-01-17,0.962,-0.2075,000045
2014-01-20,0.961,-0.104,000045
2014-01-21,0.963,0.2081,000045
2014-01-22,0.966,0.3115,000045
2014-01-23,0.967,0.1035,000045
2014-01-24,0.969,0.2068,000045
2014-01-27,0.968,-0.1032,000045
2014-01-28,0.97,0.2066,000045
2014-01-29,0.972,0.2062,000045
2014-01-30,0.974,0.2058,000045
2014-02-07,0.975,0.1027,000045
2014-02-10,0.978,0.3077,000045
2014-02-11,0.978,0.0,000045
2014-02-12,0.978,0.0,000045
2014-02-13,0.979,0.1022,000045
2014-02-14,0.982,0.3064,000045
2014-02-17,0.984,0.2037,000045
2014-02-18,0.984,0.0,000045
2014-02-19,0.986,0.2033,000045
2014-02-20,0.988,0.2028,000045
2014-02-21,0.99,0.2024,000045
2014-02-24,0.991,0.101,000045
2014-02-25,0.993,0.2018,000045
2014-02-26,0.994,0.1007,000045
2014-02-27,0.997,0.3018,000045
2014-02-28,0.995,-0.2006,000045
2014-03-03,0.995,0.0,000045
2014-03-04,0.994,-0.1005,000045
2014-03-05,0.992,-0.2012,000045
2014-03-06,0.991,-0.1008,000045
2014-03-07,0.991,0.0,000045
2014-03-10,0.991,0.0,000045
2014-03-11,0.992,0.1009,000045
2014-03-12,0.991,-0.1008,000045
2014-03-13,0.992,0.1009,000045
2014-03-14,0.992,0.0,000045
2014-03-17,0.993,0.1008,000045
2014-03-18,0.993,0.0,000045
2014-03-19,0.992,-0.1007,000045
2014-03-20,0.991,-0.1008,000045
2014-03-21,0.992,0.1009,000045
2014-03-24,0.992,0.0,000045
2014-03-25,0.992,0.0,000045
2014-03-26,0.992,0.0,000045
2014-03-27,0.991,-0.1008,000045
2014-03-28,0.992,0.1009,000045
2014-03-31,0.996,0.4032,000045
2014-04-01,0.993,-0.3012,000045
2014-04-02,0.993,0.0,000045
2014-04-03,0.993,0.0,000045
